"('T', 's')"
,,,,1392240,,,32.913,+1.345,-3.988,-0.717,-10.565,22.975,,,+1.345 - +0.971%,+0.971%,,USD,139.930,138.540,138.540 - 139.930,,,,5/8/2017,3.800,2.730,3.13B,6.150,1.660,6.850,2.597,,12/29/2016,143.873,,,,,,,,2/10/2017,2017-02-10 17:49:00 UTC+0000,139.885,,12:49pm,12:49pm - <b>139.885</b>,,,30.44B,,"Air Products and Chemicals, Inc",,151.470,138.900,,-75.100,53.864,,-7.022%,+0.971%,-2.772%,-0.510%,+19.652%,138.540,4.209,22.746,20.421,,3.160,,3.980,NYQ,APD,,,140.602,863120,150.450,116.910,116.910 - 150.450,APD
,,,,1220600,,,11.91,+0.27,0.60,3.25,-0.96,19.81,,,+0.27 - +0.40%,+0.40%,,USD,68.78,68.02,68.02 - 68.78,,,,4/11/2017,0.64,0.95,1.46B,2.91,0.71,3.14,2.61,,12/9/2016,67.69,,,,,,,,2/9/2017,2017-02-09 21:00:00 UTC+0000,68.29,,4:00pm,4:00pm - <b>68.29</b>,,,21.07B,,Amphenol Corporation Common Sto,,69.73,68.03,,3.28,26.16,,-1.39%,+0.40%,+0.89%,+4.99%,+40.86%,68.02,5.71,23.47,21.75,,3.34,,5.03,NYQ,APH,,,65.04,1323173,69.25,48.48,48.48 - 69.25,APH
,,,,5322970,,,11.58,+1.13,7.10,7.55,-0.03,12.54,,,+1.13 - +4.04%,+4.04%,,USD,29.12,28.12,28.12 - 29.12,,,,2/25/2017,0.24,0.92,1.51B,1.08,0.28,1.46,-2.28,,2/1/2017,21.99,,,,,,,,2/10/2017,2017-02-10 17:15:00 UTC+0000,29.09,,12:15pm,12:15pm - <b>29.09</b>,,,12.76B,,Arconic Inc. Common Stock,,26.00,28.23,,-6.03,,,-0.10%,+4.04%,+32.28%,+35.02%,+75.75%,27.96,2.41,26.94,19.92,,0.99,,6.70,NYQ,ARNC,,,21.54,3793679,29.12,16.55,16.55 - 29.12,ARNC
,,46.3000,,8326220,46.2900,,11.8660,+6.5601,7.6913,5.7541,-1.3489,19.8001,,,+6.5601 - +16.5117%,+16.5117%,,USD,47.6390,44.9300,44.9300 - 47.6390,,,,5/11/2016,0.2600,0.6500,1.89B,2.0200,0.3800,2.3800,1.1520,,3/28/2016,38.5988,,,,,,,,2/10/2017,2017-02-10 18:51:00 UTC+0000,46.2901,,1:51pm,1:51pm - <b>46.2901</b>,,,34.40B,,"Activision Blizzard, Inc",,48.1000,44.9400,,0.9500,40.1824,,-2.8315%,+16.5117%,+19.9263%,+14.1950%,+74.7456%,39.7300,3.3482,22.8030,19.4496,,4.9660,,2.3300,NMS,ATVI,,,40.5360,38392803,47.6390,26.4900,26.4900 - 47.6390,ATVI
,,,,829803,,,74.06,+0.82,3.47,5.54,-13.22,20.75,,,+0.82 - +0.46%,+0.46%,,USD,180.09,177.15,177.15 - 180.09,,,,4/17/2017,5.68,3.25,1.30B,4.69,1.25,4.78,7.52,,12/28/2016,175.60,,,,,,,,2/10/2017,2017-02-10 19:28:00 UTC+0000,179.07,,2:28pm,2:28pm - <b>179.07</b>,,,24.59B,,"AvalonBay Communities, Inc. Com",,188.62,177.22,,8.04,23.81,,-6.88%,+0.46%,+1.97%,+3.19%,+13.11%,178.25,2.41,38.18,37.46,,11.93,,5.88,NYQ,AVB,,,173.54,310667,192.29,158.32,158.32 - 192.29,AVB
,,205.00,,2981200,204.93,,47.43,-0.41,15.01,29.10,-3.82,89.20,,,-0.41 - -0.20%,-0.20%,,USD,206.50,203.85,203.85 - 206.50,,,,12/30/2016,4.08,1.98,5.01B,14.10,3.22,15.13,-4.75,,12/14/2016,189.92,,,,,,,,2/10/2017,2017-02-10 17:50:00 UTC+0000,204.93,,12:50pm,12:50pm - <b>204.93</b>,,,81.76B,,Broadcom Limited,,216.23,206.00,,0.98,,,-1.83%,-0.20%,+7.90%,+16.55%,+77.08%,205.34,4.33,14.53,13.54,,6.19,,1.45,NMS,AVGO,,,175.83,1171548,208.75,115.73,115.73 - 208.75,AVGO
,,,,798148,,,10.27,+0.58,5.69,4.79,-1.36,16.91,,,+0.58 - +0.74%,+0.74%,,USD,79.66,78.55,78.55 - 79.66,,,,3/15/2017,1.64,2.06,782.30M,4.43,1.19,4.86,3.54,,12/5/2016,73.79,,,,,,,,2/10/2017,2017-02-10 16:44:00 UTC+0000,79.48,,11:44am,11:44am - <b>79.48</b>,,,7.16B,,Avery Dennison Corporation Comm,,84.57,78.85,,1.66,22.48,,-1.68%,+0.74%,+7.72%,+6.41%,+27.03%,78.90,7.68,17.94,16.35,,1.17,,6.29,NYQ,AVY,,,74.69,146579,80.84,62.57,62.57 - 80.84,AVY
,,,,987711,,,29.427,+0.405,1.092,-0.650,-11.985,9.625,,,+0.405 - +0.556%,+0.556%,,USD,73.255,72.550,72.550 - 73.255,,,,3/1/2017,1.500,2.080,1.52B,2.850,0.540,3.040,2.599,,2/3/2017,72.163,,,,,,,,2/10/2017,2017-02-10 17:42:00 UTC+0000,73.255,,12:42pm,12:42pm - <b>73.255</b>,,,13.04B,,"American Water Works Company, I",,78.920,72.870,,3.430,28.186,,-14.060%,+0.556%,+1.513%,-0.879%,+15.127%,72.850,2.476,25.704,24.097,,3.950,,4.380,NYQ,AWK,,,73.905,184731,85.240,63.630,63.630 - 85.240,AWK
,,,,4367300,,,23.230,+0.325,2.149,9.373,-0.075,26.865,,,+0.325 - +0.416%,+0.416%,,USD,78.580,78.230,78.230 - 78.580,,,,2/10/2017,1.280,1.640,0.00,5.660,1.430,6.250,5.650,,1/4/2017,76.356,,,,,,,,2/10/2017,2017-02-10 18:40:00 UTC+0000,78.505,,1:40pm,1:40pm - <b>78.505</b>,,,70.97B,,American Express Company Common,,80.560,78.500,,2.120,13.895,,-0.095%,+0.416%,+2.814%,+13.557%,+52.024%,78.180,3.365,13.870,12.561,,2.349,,3.990,NYQ,AXP,,,69.132,1194650,78.580,51.640,51.640 - 78.580,AXP
,,,,681358,,,39.50,+3.03,-4.21,-33.46,-68.72,36.92,,,+3.03 - +1.45%,+1.45%,,USD,213.71,208.08,208.08 - 213.71,,,,2/1/2017,0.52,0.25,586.20M,8.79,2.27,10.47,6.92,,1/19/2017,216.38,,,,,,,,2/9/2017,2017-02-09 21:02:00 UTC+0000,212.17,,4:02pm,4:02pm - <b>212.17</b>,,,9.29B,,Acuity Brands Inc (Holding Comp,,237.91,208.73,,1.18,30.66,,-24.47%,+1.45%,-1.95%,-13.62%,+21.07%,209.14,5.29,24.14,20.26,,2.69,,3.63,NYQ,AYI,,,245.63,664977,280.89,175.25,175.25 - 280.89,AYI
,,,,338713,,,-66.12,-5.29,-23.46,-27.11,-78.89,27.56,,,-5.29 - -0.71%,-0.71%,,USD,751.61,739.19,739.19 - 751.61,,,,,,,2.38B,45.53,12.09,50.53,41.85,,,764.11,,,,,,,,2/10/2017,2017-02-10 17:37:00 UTC+0000,740.65,,12:37pm,12:37pm - <b>740.65</b>,,,21.20B,,"AutoZone, Inc. Common Stock",,878.59,751.61,,1.36,17.70,,-9.63%,-0.71%,-3.07%,-3.53%,+3.86%,745.94,,16.27,14.66,,1.99,,10.54,NYQ,AZO,,,767.76,93220,819.54,713.09,713.09 - 819.54,AZO
,,,,3409930,,,1.32,+1.57,5.22,21.79,-4.15,60.85,,,+1.57 - +0.96%,+0.96%,,USD,166.08,164.47,164.47 - 166.08,,,,3/3/2017,5.68,3.46,7.45B,9.28,2.33,10.15,7.61,,2/8/2017,160.63,,,,,,,,2/10/2017,2017-02-10 17:03:00 UTC+0000,165.85,,12:03pm,12:03pm - <b>165.85</b>,,,102.35B,,Boeing Company (The) Common Sto,,171.70,165.25,,1.35,21.79,,-2.44%,+0.96%,+3.25%,+15.13%,+57.95%,164.28,124.08,17.87,16.34,,1.07,,5.14,NYQ,BA,,,144.06,1385478,170.00,105.00,105.00 - 170.00,BA
,,,,117864000,,,24.036,-0.095,0.257,4.465,-0.525,11.625,,,-0.095 - -0.411%,-0.411%,,USD,23.240,22.970,22.970 - 23.240,,,,3/31/2017,0.300,1.300,0.00,1.730,0.460,2.090,1.500,,11/30/2016,22.768,,,,,,,,2/10/2017,2017-02-10 16:37:00 UTC+0000,23.025,,11:37am,11:37am - <b>23.025</b>,,,242.14B,,Bank of America Corporation Com,,24.860,23.190,,1.220,15.350,,-2.229%,-0.411%,+1.129%,+24.060%,+101.974%,23.120,0.962,13.157,11.017,,3.035,,1.110,NYQ,BAC,,,18.559,33811572,23.550,11.400,11.400 - 23.550,BAC
,,,,3452380,,,15.953,+0.105,2.700,2.278,-1.125,13.245,,,+0.105 - +0.215%,+0.215%,,USD,49.135,48.770,48.770 - 49.135,,,,1/3/2017,0.520,1.080,1.99B,2.170,0.520,2.450,9.008,,11/30/2016,46.335,,,,,,,,2/10/2017,2017-02-10 18:34:00 UTC+0000,49.035,,1:34pm,1:34pm - <b>49.035</b>,,,26.67B,,Baxter International Inc. Commo,,52.880,48.930,,1.590,5.443,,-2.243%,+0.215%,+5.827%,+4.871%,+37.008%,48.930,3.067,22.597,20.014,,2.619,,3.570,NYQ,BAX,,,46.757,619343,50.160,35.790,35.790 - 50.160,BAX
,,39.81,,2611200,39.80,,17.82,-0.51,-0.71,-3.38,-12.89,1.22,,,-0.51 - -1.26%,-1.26%,,USD,40.67,39.76,39.76 - 40.67,,,,4/18/2017,0.50,1.26,1.50B,4.52,0.76,4.64,4.71,,12/14/2016,40.53,,,,,,,,2/10/2017,2017-02-10 17:33:00 UTC+0000,39.82,,12:33pm,12:33pm - <b>39.82</b>,,,5.85B,,Bed Bath & Beyond Inc.,,41.78,40.41,,1.45,8.45,,-24.45%,-1.26%,-1.74%,-7.83%,+3.15%,40.33,2.26,8.81,8.58,,0.49,,3.90,NMS,BBBY,,,43.20,793861,52.71,38.60,38.60 - 52.71,BBBY
,,,,5223000,,,33.14,+0.31,0.18,5.15,-1.13,15.97,,,+0.31 - +0.67%,+0.67%,,USD,46.74,46.39,46.39 - 46.74,,,,3/1/2017,1.20,2.58,0.00,3.08,0.78,3.46,2.77,,2/8/2017,46.54,,,,,,,,2/10/2017,2017-02-10 18:49:00 UTC+0000,46.72,,1:49pm,1:49pm - <b>46.72</b>,,,37.82B,,BB&T Corporation Common Stock,,48.52,46.65,,2.86,16.87,,-2.36%,+0.67%,+0.40%,+12.39%,+51.93%,46.41,1.40,15.22,13.50,,3.68,,3.23,NYQ,BBT,,,41.57,1699558,47.85,30.75,30.75 - 47.85,BBT
,,,,5580160,,,13.61,-0.14,0.63,4.02,-4.81,18.49,,,-0.14 - -0.31%,-0.31%,,USD,45.00,44.31,44.31 - 45.00,,,,12/29/2016,1.12,2.55,2.48B,3.28,0.49,3.46,3.35,,12/6/2016,43.96,,,,,,,,2/10/2017,2017-02-10 18:30:00 UTC+0000,44.59,,1:30pm,1:30pm - <b>44.59</b>,,,13.99B,,"Best Buy Co., Inc. Common Stock",,45.45,44.96,,1.07,13.31,,-9.74%,-0.31%,+1.43%,+9.91%,+70.84%,44.73,3.29,13.59,12.89,,0.35,,6.87,NYQ,BBY,,,40.57,1162797,49.40,26.10,26.10 - 49.40,BBY
,,,,597218,,,23.422,+0.858,8.969,18.520,-0.012,60.278,,,+0.858 - +0.358%,+0.358%,,USD,240.720,238.350,238.350 - 240.720,,,,2/3/2017,1.040,0.440,1.17B,11.640,2.870,12.840,7.030,,1/19/2017,231.739,,,,,,,,2/10/2017,2017-02-10 17:28:00 UTC+0000,240.708,,12:28pm,12:28pm - <b>240.708</b>,,,17.70B,,"C.R. Bard, Inc. Common Stock",,249.130,239.550,,1.820,34.240,,-0.005%,+0.358%,+3.870%,+8.335%,+33.408%,239.850,10.240,20.679,18.747,,4.748,,2.200,NYQ,BCR,,,222.188,247538,240.720,180.430,180.430 - 240.720,BCR
,,,,1128150,,,35.63,+0.59,6.46,5.75,-3.36,42.01,,,+0.59 - +0.33%,+0.33%,,USD,178.68,177.54,177.54 - 178.68,,,,3/31/2017,2.92,1.64,3.26B,9.43,2.47,10.40,6.01,,12/7/2016,171.94,,,,,,,,2/10/2017,2017-02-10 19:20:00 UTC+0000,178.40,,2:20pm,2:20pm - <b>178.40</b>,,,37.97B,,"Becton, Dickinson and Company C",,189.27,177.81,,1.85,29.69,,-1.85%,+0.33%,+3.76%,+3.33%,+30.80%,177.81,4.99,18.92,17.15,,3.05,,3.80,NYQ,BDX,,,172.65,318886,181.76,136.39,136.39 - 181.76,BDX
,,,,2705660,,,21.15,+0.20,0.36,3.26,-1.50,10.12,,,+0.20 - +0.49%,+0.49%,,USD,40.92,40.62,40.62 - 40.92,,,,1/13/2017,0.80,2.00,2.32B,2.68,0.64,2.66,2.97,,12/28/2016,40.32,,,,,,,,2/10/2017,2017-02-10 16:48:00 UTC+0000,40.68,,11:48am,11:48am - <b>40.68</b>,,,23.00B,,"Franklin Resources, Inc. Common",,38.91,40.69,,-2.81,13.71,,-3.56%,+0.49%,+0.90%,+8.72%,+33.12%,40.48,1.91,15.18,15.29,,3.56,,4.07,NYQ,BEN,,,37.42,735387,42.18,30.56,30.56 - 42.18,BEN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BF.B,,,,,,,,BF.B
,,,,2873980,,,29.83,-0.10,-1.95,4.70,-7.53,22.90,,,-0.10 - -0.16%,-0.16%,,USD,62.41,61.05,61.05 - 62.41,,,,2/17/2017,0.68,1.10,-165.00M,0.34,0.04,1.87,-6.31,,2/2/2017,63.01,,,,,,,,2/9/2017,2017-02-09 21:01:00 UTC+0000,61.06,,4:01pm,4:01pm - <b>61.06</b>,,,26.07B,,Baker Hughes Incorporated Commo,,69.46,61.84,,3.92,,,-10.98%,-0.16%,-3.10%,+8.34%,+60.01%,61.16,2.05,179.59,32.65,,2.65,,3.60,NYQ,BHI,,,56.36,2300513,68.59,38.16,38.16 - 68.59,BHI
,,270.86,,1818260,266.00,,56.23,+1.70,-11.20,-27.01,-63.21,47.42,,,+1.70 - +0.63%,+0.63%,,USD,271.16,267.74,267.74 - 271.16,,,,,,,6.37B,20.99,5.19,22.55,16.93,,,281.64,,,,,,,,2/9/2017,2017-02-09 21:00:00 UTC+0000,270.44,,4:00pm,4:00pm - <b>270.44</b>,,,58.40B,,Biogen Inc.,,319.98,268.24,,1.74,15.97,,-18.94%,+0.63%,-3.98%,-9.08%,+21.26%,268.74,4.78,12.88,11.99,,5.07,,1.46,NMS,BIIB,,,297.45,1399655,333.65,223.02,223.02 - 333.65,BIIB
,,,,6248360,,,33.67,-0.03,-0.85,1.89,-4.07,12.47,,,-0.03 - -0.07%,-0.07%,,USD,45.69,45.44,45.44 - 45.69,,,,2/10/2017,0.76,1.66,0.00,3.47,0.85,3.91,3.15,,1/27/2017,46.32,,,,,,,,2/10/2017,2017-02-10 16:40:00 UTC+0000,45.47,,11:40am,11:40am - <b>45.47</b>,,,47.63B,,Bank of New York Mellon Corpora,,51.63,45.55,,1.18,14.43,,-8.22%,-0.07%,-1.84%,+4.33%,+37.79%,45.50,1.35,13.10,11.63,,3.13,,1.51,NYQ,BK,,,43.58,1206123,49.54,33.00,33.00 - 49.54,BK
,,,,672827,,,176.40,+4.24,3.02,13.32,-16.65,85.77,,,+4.24 - +1.12%,+1.12%,,USD,383.94,379.85,379.85 - 383.94,,,,3/23/2017,10.00,2.65,4.87B,21.35,5.29,24.24,19.04,,12/8/2016,379.79,,,,,,,,2/10/2017,2017-02-10 18:59:00 UTC+0000,382.81,,1:59pm,1:59pm - <b>382.81</b>,,,62.44B,,"BlackRock, Inc. Common Stock",,423.58,380.19,,1.53,20.11,,-4.17%,+1.12%,+0.79%,+3.61%,+28.87%,378.57,2.15,17.92,15.79,,5.54,,2.51,NYQ,BLK,,,369.49,272806,399.46,297.04,297.04 - 399.46,BLK
,,,,1264390,,,20.04,+0.51,-1.19,-2.73,-7.65,10.29,,,+0.51 - +0.69%,+0.69%,,USD,74.65,74.00,74.00 - 74.65,,,,3/15/2017,0.52,0.71,1.28B,4.23,1.14,5.03,1.39,,11/29/2016,75.78,,,,,,,,2/10/2017,2017-02-10 17:58:00 UTC+0000,74.59,,12:58pm,12:58pm - <b>74.59</b>,,,13.03B,,Ball Corporation Common Stock,,84.70,74.30,,1.95,53.66,,-9.30%,+0.69%,-1.57%,-3.53%,+16.00%,74.08,3.70,17.63,14.83,,1.42,,8.92,NYQ,BLL,,,77.32,336537,82.24,64.30,64.30 - 82.24,BLL
,,,,11968200,,,9.34,-0.49,-2.93,-5.09,-25.61,5.50,,,-0.49 - -0.94%,-0.94%,,USD,52.25,51.46,51.46 - 52.25,,,,2/1/2017,1.56,3.06,6.78B,2.81,0.69,3.09,2.65,,1/4/2017,54.44,,,,,,,,2/9/2017,2017-02-09 21:00:00 UTC+0000,51.51,,4:00pm,4:00pm - <b>51.51</b>,,,86.09B,,Bristol-Myers Squibb Company Co,,55.18,52.00,,1.29,19.44,,-33.21%,-0.94%,-5.37%,-9.00%,+11.95%,52.00,5.57,18.33,16.67,,4.47,,1.52,NYQ,BMY,,,56.60,5813111,77.12,46.01,46.01 - 77.12,BMY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRK.B,,,,,,,,BRK.B
,,,,8372660,,,4.943,-0.055,1.903,2.357,-0.165,8.885,,,-0.055 - -0.217%,-0.217%,,USD,25.430,25.210,25.210 - 25.430,,,,,,,2.27B,1.250,0.310,1.420,0.250,,,23.382,,,,,,,,2/10/2017,2017-02-10 17:30:00 UTC+0000,25.285,,12:30pm,12:30pm - <b>25.285</b>,,,34.44B,,Boston Scientific Corporation C,,28.120,25.360,,1.620,101.140,,-0.648%,-0.217%,+8.137%,+10.278%,+54.177%,25.340,5.126,20.228,17.806,,4.116,,2.650,NYQ,BSX,,,22.928,1726255,25.450,16.400,16.400 - 25.450,BSX
,,,,2289420,,,17.42,+0.78,1.14,4.91,-0.55,13.91,,,+0.78 - +1.92%,+1.92%,,USD,41.52,40.80,40.80 - 41.52,,,,12/15/2016,0.53,1.31,1.48B,3.26,0.86,3.75,2.46,,11/29/2016,40.29,,,,,,,,2/10/2017,2017-02-10 16:59:00 UTC+0000,41.43,,11:59am,11:59am - <b>41.43</b>,,,8.82B,,BorgWarner Inc. Common Stock,,41.35,40.89,,1.62,16.87,,-1.31%,+1.92%,+2.84%,+13.45%,+50.55%,40.65,2.33,12.08,11.05,,0.97,,5.94,NYQ,BWA,,,36.52,921133,41.98,27.52,27.52 - 41.98,BWA
,,,,858324,,,36.31,+1.33,4.22,2.37,-10.71,26.03,,,+1.33 - +1.01%,+1.01%,,USD,133.33,131.47,131.47 - 133.33,,,,1/30/2017,3.00,2.28,1.51B,2.22,0.71,2.74,3.25,,12/28/2016,129.09,,,,,,,,2/10/2017,2017-02-10 18:20:00 UTC+0000,133.31,,1:20pm,1:20pm - <b>133.31</b>,,,20.50B,,"Boston Properties, Inc. Common",,137.15,131.82,,7.43,41.02,,-7.44%,+1.01%,+3.27%,+1.81%,+24.26%,131.98,3.63,60.05,48.65,,7.93,,2.83,NYQ,BXP,,,130.94,132701,144.02,107.28,107.28 - 144.02,BXP
,,,,22779100,,,74.26,+0.94,-1.25,5.29,-4.37,22.74,,,+0.94 - +1.67%,+1.67%,,USD,57.54,56.37,56.37 - 57.54,,,,2/24/2017,0.64,1.11,0.00,5.20,1.31,5.91,4.72,,2/2/2017,58.51,,,,,,,,2/9/2017,2017-02-09 21:00:00 UTC+0000,57.26,,4:00pm,4:00pm - <b>57.26</b>,,,158.75B,,"Citigroup, Inc. Common Stock",,64.61,56.65,,1.56,12.13,,-7.09%,+1.67%,-2.14%,+10.18%,+65.87%,56.32,0.76,11.01,9.69,,2.47,,1.73,NYQ,C,,,51.97,18053482,61.63,34.52,34.52 - 61.63,C
,,31.860,,2709870,31.850,,13.492,+0.265,-0.321,-0.741,-3.135,4.695,,,+0.265 - +0.839%,+0.839%,,USD,31.860,31.465,31.465 - 31.860,,,,3/14/2017,1.020,3.200,1.28B,2.440,0.600,2.460,1.886,,11/15/2016,32.176,,,,,,,,2/10/2017,2017-02-10 18:08:00 UTC+0000,31.855,,1:08pm,1:08pm - <b>31.855</b>,,,13.31B,,CA Inc.,,32.800,31.600,,21.770,16.890,,-8.960%,+0.839%,-0.997%,-2.273%,+17.286%,31.590,2.341,13.055,12.949,,3.274,,5.960,NMS,CA,,,32.596,1093623,34.990,27.160,27.160 - 34.990,CA
,,,,3442670,,,10.217,+0.195,0.810,2.904,-0.075,7.956,,,+0.195 - +0.491%,+0.491%,,USD,39.990,39.270,39.270 - 39.990,,,,3/1/2017,0.800,2.040,1.83B,1.690,0.390,1.870,1.418,,1/26/2017,39.115,,,,,,,,2/10/2017,2017-02-10 17:44:00 UTC+0000,39.925,,12:44pm,12:44pm - <b>39.925</b>,,,17.38B,,"ConAgra Brands, Inc. Common Sto",,41.330,39.690,,1.800,28.156,,-0.188%,+0.491%,+2.070%,+7.845%,+24.887%,39.730,3.889,23.624,21.350,,1.542,,1.440,NYQ,CAG,,,37.021,693404,40.000,31.969,31.969 - 40.000,CAG
,,,,2708550,,,19.88,+0.01,2.86,1.69,-10.39,14.76,,,+0.01 - +0.01%,+0.01%,,USD,77.73,76.78,76.78 - 77.73,,,,4/15/2017,1.80,2.36,3.09B,5.42,1.37,5.94,4.15,,12/29/2016,74.60,,,,,,,,2/10/2017,2017-02-10 18:58:00 UTC+0000,77.46,,1:58pm,1:58pm - <b>77.46</b>,,,24.63B,,"Cardinal Health, Inc. Common St",,81.87,77.50,,1.55,18.65,,-11.83%,+0.01%,+3.83%,+2.23%,+23.54%,77.45,3.90,14.29,13.04,,0.19,,4.61,NYQ,CAH,,,75.77,1007649,87.85,62.70,62.70 - 87.85,CAH
,,,,4633100,,,22.43,+1.49,1.13,6.81,-4.01,33.63,,,+1.49 - +1.59%,+1.59%,,USD,95.50,94.50,94.50 - 95.50,,,,2/18/2017,3.08,3.32,5.19B,3.06,0.89,4.35,-0.12,,1/18/2017,94.32,,,,,,,,2/10/2017,2017-02-10 17:30:00 UTC+0000,95.45,,12:30pm,12:30pm - <b>95.45</b>,,,55.91B,,"Caterpillar, Inc. Common Stock",,93.36,94.87,,1.21,,,-4.03%,+1.59%,+1.19%,+7.68%,+54.40%,93.96,4.19,31.19,21.94,,1.43,,9.26,NYQ,CAT,,,88.64,1788754,99.46,61.82,61.82 - 99.46,CAT
,,,,1565400,,,103.60,+0.94,1.33,5.06,-1.07,21.12,,,+0.94 - +0.71%,+0.71%,,USD,132.87,131.74,131.74 - 132.87,,,,1/20/2017,2.76,2.10,5.73B,10.36,2.55,10.95,8.87,,3/29/2016,131.49,,,,,,,,2/10/2017,2017-02-10 17:44:00 UTC+0000,132.82,,12:44pm,12:44pm - <b>132.82</b>,,,61.89B,,D/B/A Chubb Limited New Common,,140.65,132.20,,2.60,14.97,,-0.80%,+0.71%,+1.01%,+3.96%,+18.91%,131.88,1.27,12.82,12.13,,1.95,,3.74,NYQ,CB,,,127.76,299405,133.89,111.70,111.70 - 133.89,CB
,,,,2082620,,,8.74,+2.88,3.44,5.10,-0.49,10.65,,,+2.88 - +9.12%,+9.12%,,USD,34.94,32.48,32.48 - 34.94,,,,,,,1.10B,2.18,0.39,2.32,1.45,,,31.01,,,,,,,,2/10/2017,2017-02-10 16:51:00 UTC+0000,34.45,,11:51am,11:51am - <b>34.45</b>,,,11.57B,,CBRE Group Inc Common Stock Cla,,34.14,32.79,,1.24,23.78,,-1.40%,+9.12%,+11.08%,+17.36%,+44.75%,31.57,3.61,15.80,14.85,,0.82,,5.29,NYQ,CBG,,,29.35,3451173,34.94,23.80,23.80 - 34.94,CBG
,,,,4050560,,,12.238,+0.115,0.580,6.816,-2.385,21.975,,,+0.115 - +0.179%,+0.179%,,USD,64.820,64.230,64.230 - 64.820,,,,4/1/2017,0.720,1.110,3.35B,4.100,0.980,4.430,3.561,,12/7/2016,63.915,,,,,,,,2/10/2017,2017-02-10 17:22:00 UTC+0000,64.495,,12:22pm,12:22pm - <b>64.495</b>,,,27.71B,,CBS Corporation Class B Common,,70.380,64.560,,0.850,18.111,,-3.566%,+0.179%,+0.908%,+11.816%,+51.682%,64.380,5.261,15.730,14.559,,1.916,,3.810,NYQ,CBS,,,57.679,1324688,66.880,42.520,42.520 - 66.880,CBS
,,,,2426620,,,21.4620,-0.4003,0.4994,-2.6479,-15.4403,7.9997,,,-0.4003 - -0.4560%,-0.4560%,,USD,87.7100,86.9300,86.9300 - 87.7100,,,,12/30/2016,3.8000,4.3700,2.11B,1.1600,0.2700,1.5000,0.9500,,12/14/2016,86.8803,,,,,,,,2/10/2017,2017-02-10 18:59:00 UTC+0000,87.3797,,1:59pm,1:59pm - <b>87.3797</b>,,,30.77B,,Crown Castle International Corp,,101.4700,87.5300,,-2.4000,91.9786,,-15.0168%,-0.4560%,+0.5748%,-2.9412%,+10.0777%,87.7800,4.0900,75.3273,58.2531,,7.8824,,2.7200,NYQ,CCI,,,90.0276,640266,102.8200,79.3800,79.3800 - 102.8200,CCI
,,,,3417600,,,31.1250,-0.2138,1.9459,6.4009,-1.6938,13.2562,,,-0.2138 - -0.3797%,-0.3797%,,USD,56.3100,55.8800,55.8800 - 56.3100,,,,3/17/2017,1.4000,2.5200,4.76B,3.5800,0.4600,4.1400,3.7200,,11/22/2016,54.1503,,,,,,,,2/10/2017,2017-02-10 16:50:00 UTC+0000,56.0962,,11:50am,11:50am - <b>56.0962</b>,,,40.73B,,Carnival Corporation Common Sto,,57.3600,56.0200,,1.1500,15.0796,,-2.9310%,-0.3797%,+3.5935%,+12.8803%,+30.9435%,56.3100,1.8092,15.6693,13.5498,,2.4944,,6.0800,NYQ,CCL,,,49.6953,1211220,57.7900,42.8400,42.8400 - 57.7900,CCL
,,115.75,,4484810,115.72,,7.29,-1.00,-0.47,4.08,-11.26,21.35,,,-1.00 - -0.86%,-0.86%,,USD,117.00,115.62,115.62 - 117.00,,,,,,,3.89B,7.22,1.76,8.76,2.49,,,116.21,,,,,,,,2/10/2017,2017-02-10 18:25:00 UTC+0000,115.74,,1:25pm,1:25pm - <b>115.74</b>,,,89.72B,,Celgene Corporation,,141.22,116.70,,0.72,46.48,,-8.87%,-0.86%,-0.41%,+3.66%,+22.62%,116.74,16.02,16.03,13.21,,8.06,,2.01,NMS,CELG,,,111.66,1432992,127.00,94.39,94.39 - 127.00,CELG
,,51.44,,3295990,51.42,,12.60,-2.44,0.53,-5.19,-16.06,4.43,,,-2.44 - -4.53%,-4.53%,,USD,52.72,51.29,51.29 - 52.72,,,,,,,1.29B,2.30,0.64,2.88,1.89,,,50.91,,,,,,,,2/10/2017,2017-02-10 18:24:00 UTC+0000,51.44,,1:24pm,1:24pm - <b>51.44</b>,,,17.46B,,Cerner Corporation,,59.61,51.50,,1.53,27.20,,-23.79%,-4.53%,+1.03%,-9.16%,+9.42%,53.88,4.28,20.09,17.86,,3.95,,5.84,NMS,CERN,,,56.63,5845826,67.50,47.01,47.01 - 67.50,CERN
