AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,988719,,,21.94,+0.51,-2.82,-0.33,-6.29,8.58,,,+0.51 - +1.08%,+1.08%,,USD,47.94,47.35,47.35 - 47.94,,,,,,,1.03B,4.08,1.03,4.48,4.15,,7/3/2000,50.68,,,,,,,,2/10/2017,2017-02-10 20:45:00 UTC+0000,47.86,,3:45pm,3:45pm - <b>47.86</b>,,,4.83B,,"AutoNation, Inc. Common Stock",,51.00,47.55,,1.06,11.54,,-11.62%,+1.08%,-5.56%,-0.68%,+21.84%,47.35,2.16,11.73,10.68,,0.22,,8.66,NYQ,AN,,,48.19,641110,54.15,39.28,39.28 - 54.15,AN
,,,,1667850,,,93.41,+0.52,12.20,27.13,-0.29,47.35,,,+0.52 - +0.32%,+0.32%,,USD,162.41,160.19,160.19 - 162.41,,,,12/21/2016,2.60,1.66,6.19B,11.61,3.40,12.88,9.21,,12/1/2016,150.00,,,,,,,,2/10/2017,2017-02-10 20:09:00 UTC+0000,162.20,,3:09pm,3:09pm - <b>162.20</b>,,,43.58B,,"Anthem, Inc. Common Stock",,175.06,162.38,,1.18,17.61,,-0.18%,+0.32%,+8.13%,+20.09%,+41.23%,161.68,1.73,13.97,12.59,,0.51,,5.63,NYQ,ANTM,,,135.07,869657,162.49,114.85,114.85 - 162.49,ANTM
,,,,1086120,,,20.62,+0.58,2.85,4.35,-2.01,22.87,,,+0.58 - +0.50%,+0.50%,,USD,117.76,114.00,114.00 - 117.76,,,,2/15/2017,1.32,1.16,2.49B,6.49,1.45,7.13,5.42,,1/30/2017,112.90,,,,,,,,2/10/2017,2017-02-10 19:53:00 UTC+0000,115.75,,2:53pm,2:53pm - <b>115.75</b>,,,30.45B,,Aon plc Class A Ordinary Shares,,120.57,117.38,,2.12,21.34,,-1.71%,+0.50%,+2.52%,+3.90%,+24.62%,115.17,5.58,17.84,16.23,,2.62,,2.14,NYQ,AON,,,111.40,804761,117.76,92.88,92.88 - 117.76,AON
,,,,3140170,,,17.05,+0.30,-4.68,-2.38,-11.78,22.56,,,+0.30 - +0.53%,+0.53%,,USD,57.71,56.92,56.92 - 57.71,,,,2/22/2017,1.00,1.73,2.76B,-0.95,0.26,1.44,-47.56,,1/18/2017,61.90,,,,,,,,2/10/2017,2017-02-10 19:44:00 UTC+0000,57.22,,2:44pm,2:44pm - <b>57.22</b>,,,21.71B,,Apache Corporation Common Stock,,65.59,57.44,,5.65,,,-17.07%,+0.53%,-7.57%,-4.00%,+65.09%,56.92,3.34,,39.74,,4.39,,8.12,NYQ,APA,,,59.60,2005659,69.00,34.66,34.66 - 69.00,APA
,,,,4238230,,,22.16,+0.92,-0.78,6.56,-3.99,35.49,,,+0.92 - +1.34%,+1.34%,,USD,70.00,68.79,68.79 - 70.00,,,,12/28/2016,0.20,0.29,2.15B,0.43,0.09,1.46,-5.90,,12/12/2016,70.12,,,,,,,,2/10/2017,2017-02-10 18:37:00 UTC+0000,69.34,,1:37pm,1:37pm - <b>69.34</b>,,,38.21B,,Anadarko Petroleum Corporation,,82.03,68.97,,18.94,,,-5.44%,+1.34%,-1.12%,+10.45%,+104.84%,68.42,3.09,161.26,47.49,,4.46,,2.44,NYQ,APC,,,62.78,2786767,73.33,33.85,33.85 - 73.33,APC
,,,,1392240,,,32.91,+1.86,-3.47,-0.20,-10.05,23.49,,,+1.86 - +1.34%,+1.34%,,USD,140.44,138.54,138.54 - 140.44,,,,5/8/2017,3.80,2.73,3.13B,6.15,1.66,6.85,2.60,,12/29/2016,143.87,,,,,,,,2/10/2017,2017-02-10 18:56:00 UTC+0000,140.40,,1:56pm,1:56pm - <b>140.40</b>,,,30.55B,,"Air Products and Chemicals, Inc",,151.47,138.90,,-75.10,54.06,,-6.68%,+1.34%,-2.41%,-0.14%,+20.09%,138.54,4.21,22.83,20.50,,3.16,,3.98,NYQ,APD,,,140.60,985970,150.45,116.91,116.91 - 150.45,APD
,,,,1214220,,,11.91,+0.56,1.16,3.78,-0.40,19.98,,,+0.56 - +0.82%,+0.82%,,USD,68.87,68.08,68.08 - 68.87,,,,4/11/2017,0.64,0.95,1.46B,2.91,0.71,3.14,2.61,,12/9/2016,67.69,,,,,,,,2/10/2017,2017-02-10 19:29:00 UTC+0000,68.85,,2:29pm,2:29pm - <b>68.85</b>,,,21.24B,,Amphenol Corporation Common Sto,,69.73,68.24,,3.28,26.38,,-0.58%,+0.82%,+1.71%,+5.81%,+40.88%,68.29,5.73,23.66,21.93,,3.35,,5.03,NYQ,APH,,,65.07,653245,69.25,48.87,48.87 - 69.25,APH
,,,,5322970,,,11.58,+1.78,7.75,8.20,-0.04,13.19,,,+1.78 - +6.37%,+6.37%,,USD,29.78,28.12,28.12 - 29.78,,,,2/25/2017,0.24,0.92,1.51B,1.08,0.28,1.46,-2.28,,2/1/2017,21.99,,,,,,,,2/10/2017,2017-02-10 20:10:00 UTC+0000,29.74,,3:10pm,3:10pm - <b>29.74</b>,,,13.04B,,Arconic Inc. Common Stock,,26.00,28.23,,-6.03,,,-0.13%,+6.37%,+35.24%,+38.04%,+79.68%,27.96,2.41,27.54,20.37,,0.99,,6.70,NYQ,ARNC,,,21.54,8542884,29.78,16.55,16.55 - 29.78,ARNC
,,46.23,,8326220,46.22,,11.87,+6.50,7.63,5.69,-1.41,19.74,,,+6.50 - +16.36%,+16.36%,,USD,47.64,44.93,44.93 - 47.64,,,,5/11/2016,0.26,0.65,1.89B,2.02,0.38,2.38,1.15,,3/28/2016,38.60,,,,,,,,2/10/2017,2017-02-10 18:59:00 UTC+0000,46.23,,1:59pm,1:59pm - <b>46.23</b>,,,34.36B,,"Activision Blizzard, Inc",,48.10,44.94,,0.95,40.13,,-2.96%,+16.36%,+19.77%,+14.05%,+74.52%,39.73,3.35,22.77,19.42,,4.97,,2.33,NMS,ATVI,,,40.54,38642646,47.64,26.49,26.49 - 47.64,ATVI
,,,,829803,,,74.06,+0.82,3.47,5.54,-13.22,20.75,,,+0.82 - +0.46%,+0.46%,,USD,180.09,177.15,177.15 - 180.09,,,,4/17/2017,5.68,3.25,1.30B,4.69,1.25,4.78,7.52,,12/28/2016,175.60,,,,,,,,2/10/2017,2017-02-10 19:28:00 UTC+0000,179.07,,2:28pm,2:28pm - <b>179.07</b>,,,24.59B,,"AvalonBay Communities, Inc. Com",,188.62,177.22,,8.04,23.81,,-6.88%,+0.46%,+1.97%,+3.19%,+13.11%,178.25,2.41,38.18,37.46,,11.93,,5.88,NYQ,AVB,,,173.54,310667,192.29,158.32,158.32 - 192.29,AVB
,,205.71,,2981200,205.62,,47.43,+0.32,15.74,29.83,-3.09,89.93,,,+0.32 - +0.16%,+0.16%,,USD,206.50,203.85,203.85 - 206.50,,,,12/30/2016,4.08,1.98,5.01B,14.10,3.22,15.13,-4.75,,12/14/2016,189.92,,,,,,,,2/10/2017,2017-02-10 18:29:00 UTC+0000,205.66,,1:29pm,1:29pm - <b>205.66</b>,,,82.05B,,Broadcom Limited,,216.23,206.00,,0.98,,,-1.48%,+0.16%,+8.29%,+16.96%,+77.71%,205.34,4.33,14.59,13.59,,6.19,,1.45,NMS,AVGO,,,175.83,1383018,208.75,115.73,115.73 - 208.75,AVGO
,,,,798148,,,10.27,+0.70,5.81,4.91,-1.24,17.03,,,+0.70 - +0.89%,+0.89%,,USD,79.78,78.55,78.55 - 79.78,,,,3/15/2017,1.64,2.06,782.30M,4.43,1.19,4.86,3.54,,12/5/2016,73.79,,,,,,,,2/10/2017,2017-02-10 19:42:00 UTC+0000,79.60,,2:42pm,2:42pm - <b>79.60</b>,,,7.17B,,Avery Dennison Corporation Comm,,84.57,78.85,,1.66,22.51,,-1.53%,+0.89%,+7.88%,+6.57%,+27.22%,78.90,7.68,17.97,16.38,,1.17,,6.29,NYQ,AVY,,,74.69,278178,80.84,62.57,62.57 - 80.84,AVY
,,,,987711,,,29.43,+0.25,0.94,-0.80,-12.14,9.47,,,+0.25 - +0.34%,+0.34%,,USD,73.40,72.55,72.55 - 73.40,,,,3/1/2017,1.50,2.08,1.52B,2.85,0.54,3.04,2.60,,2/3/2017,72.16,,,,,,,,2/10/2017,2017-02-10 20:19:00 UTC+0000,73.10,,3:19pm,3:19pm - <b>73.10</b>,,,13.01B,,"American Water Works Company, I",,78.92,72.87,,3.43,28.13,,-14.24%,+0.34%,+1.30%,-1.09%,+14.88%,72.85,2.48,25.65,24.05,,3.95,,4.38,NYQ,AWK,,,73.90,362728,85.24,63.63,63.63 - 85.24,AWK
,,,,4367300,,,23.23,+0.41,2.23,9.46,-0.10,26.95,,,+0.41 - +0.52%,+0.52%,,USD,78.69,78.23,78.23 - 78.69,,,,2/10/2017,1.28,1.64,0.00,5.66,1.43,6.25,5.65,,1/4/2017,76.36,,,,,,,,2/10/2017,2017-02-10 19:20:00 UTC+0000,78.59,,2:20pm,2:20pm - <b>78.59</b>,,,71.05B,,American Express Company Common,,80.56,78.50,,2.12,13.91,,-0.13%,+0.52%,+2.93%,+13.68%,+52.19%,78.18,3.37,13.89,12.57,,2.35,,3.99,NYQ,AXP,,,69.13,1409932,78.69,51.64,51.64 - 78.69,AXP
,,,,681358,,,39.50,+0.50,-3.71,-32.96,-68.22,37.42,,,+0.50 - +0.24%,+0.24%,,USD,213.37,210.27,210.27 - 213.37,,,,2/1/2017,0.52,0.25,586.20M,8.79,2.27,10.47,6.92,,1/19/2017,216.38,,,,,,,,2/10/2017,2017-02-10 19:33:00 UTC+0000,212.67,,2:33pm,2:33pm - <b>212.67</b>,,,9.31B,,Acuity Brands Inc (Holding Comp,,237.91,211.75,,1.18,30.73,,-24.29%,+0.24%,-1.71%,-13.42%,+21.35%,212.17,5.37,24.19,20.31,,2.73,,3.63,NYQ,AYI,,,245.63,325836,280.89,175.25,175.25 - 280.89,AYI
,,,,338713,,,-66.1230,-7.4725,-25.6395,-29.2905,-81.0724,25.3775,,,-7.4725 - -1.0018%,-1.0018%,,USD,751.6100,738.2000,738.2000 - 751.6100,,,,,,,2.38B,45.5300,12.0900,50.5300,41.8450,,,764.1070,,,,,,,,2/10/2017,2017-02-10 20:01:00 UTC+0000,738.4675,,3:01pm,3:01pm - <b>738.4675</b>,,,21.13B,,"AutoZone, Inc. Common Stock",,878.5900,751.6100,,1.3600,17.6477,,-9.8924%,-1.0018%,-3.3555%,-3.8151%,+3.5588%,745.9400,,16.2194,14.6144,,1.9920,,10.5400,NYQ,AZO,,,767.7580,164099,819.5400,713.0900,713.0900 - 819.5400,AZO
,,,,3409930,,,1.324,+1.705,5.354,21.925,-4.015,60.985,,,+1.705 - +1.038%,+1.038%,,USD,166.210,164.470,164.470 - 166.210,,,,3/3/2017,5.680,3.460,7.45B,9.280,2.330,10.150,7.610,,2/8/2017,160.631,,,,,,,,2/10/2017,2017-02-10 18:12:00 UTC+0000,165.985,,1:12pm,1:12pm - <b>165.985</b>,,,102.44B,,Boeing Company (The) Common Sto,,171.700,165.250,,1.350,21.811,,-2.362%,+1.038%,+3.333%,+15.219%,+58.081%,164.280,124.079,17.886,16.353,,1.072,,5.140,NYQ,BA,,,144.060,1605607,170.000,105.000,105.000 - 170.000,BA
,,,,117864000,,,24.04,-0.01,0.34,4.55,-0.44,11.71,,,-0.01 - -0.04%,-0.04%,,USD,23.24,22.96,22.96 - 23.24,,,,3/31/2017,0.30,1.30,0.00,1.73,0.46,2.09,1.50,,11/30/2016,22.77,,,,,,,,2/10/2017,2017-02-10 19:44:00 UTC+0000,23.11,,2:44pm,2:44pm - <b>23.11</b>,,,243.04B,,Bank of America Corporation Com,,24.86,23.19,,1.22,15.41,,-1.87%,-0.04%,+1.50%,+24.52%,+102.72%,23.12,0.96,13.21,11.06,,3.04,,1.11,NYQ,BAC,,,18.56,67051336,23.55,11.40,11.40 - 23.55,BAC
,,,,3452380,,,15.95,+0.05,2.64,2.22,-1.18,13.19,,,+0.05 - +0.10%,+0.10%,,USD,49.13,48.77,48.77 - 49.13,,,,1/3/2017,0.52,1.08,1.99B,2.17,0.52,2.45,9.01,,11/30/2016,46.34,,,,,,,,2/10/2017,2017-02-10 20:37:00 UTC+0000,48.98,,3:37pm,3:37pm - <b>48.98</b>,,,26.64B,,Baxter International Inc. Commo,,52.88,48.93,,1.59,5.44,,-2.35%,+0.10%,+5.71%,+4.75%,+36.85%,48.93,3.07,22.57,19.99,,2.62,,3.57,NYQ,BAX,,,46.76,969366,50.16,35.79,35.79 - 50.16,BAX
,,40.13,,2611200,40.12,,17.82,-0.19,-0.39,-3.06,-12.57,1.53,,,-0.19 - -0.47%,-0.47%,,USD,40.67,39.76,39.76 - 40.67,,,,4/18/2017,0.50,1.26,1.50B,4.52,0.76,4.64,4.71,,12/14/2016,40.53,,,,,,,,2/10/2017,2017-02-10 18:59:00 UTC+0000,40.14,,1:59pm,1:59pm - <b>40.14</b>,,,5.89B,,Bed Bath & Beyond Inc.,,41.78,40.41,,1.45,8.52,,-23.85%,-0.47%,-0.95%,-7.09%,+3.98%,40.33,2.26,8.88,8.65,,0.49,,3.90,NMS,BBBY,,,43.20,1163430,52.71,38.60,38.60 - 52.71,BBBY
,,,,5223000,,,33.14,+0.24,0.11,5.08,-1.20,15.90,,,+0.24 - +0.52%,+0.52%,,USD,46.75,46.39,46.39 - 46.75,,,,3/1/2017,1.20,2.58,0.00,3.08,0.78,3.46,2.77,,2/8/2017,46.54,,,,,,,,2/10/2017,2017-02-10 19:14:00 UTC+0000,46.65,,2:14pm,2:14pm - <b>46.65</b>,,,37.76B,,BB&T Corporation Common Stock,,48.52,46.65,,2.86,16.84,,-2.51%,+0.52%,+0.25%,+12.23%,+51.71%,46.41,1.40,15.20,13.48,,3.68,,3.23,NYQ,BBT,,,41.57,1877224,47.85,30.75,30.75 - 47.85,BBT
,,,,5580160,,,13.61,+0.04,0.81,4.20,-4.63,18.67,,,+0.04 - +0.09%,+0.09%,,USD,45.00,44.31,44.31 - 45.00,,,,12/29/2016,1.12,2.55,2.48B,3.28,0.49,3.46,3.35,,12/6/2016,43.96,,,,,,,,2/10/2017,2017-02-10 19:44:00 UTC+0000,44.77,,2:44pm,2:44pm - <b>44.77</b>,,,14.05B,,"Best Buy Co., Inc. Common Stock",,45.45,44.96,,1.07,13.36,,-9.37%,+0.09%,+1.84%,+10.35%,+71.53%,44.73,3.29,13.65,12.94,,0.35,,6.87,NYQ,BBY,,,40.57,1520531,49.40,26.10,26.10 - 49.40,BBY
,,,,597218,,,23.42,+1.00,9.11,18.66,-0.65,60.42,,,+1.00 - +0.42%,+0.42%,,USD,241.50,238.35,238.35 - 241.50,,,,2/3/2017,1.04,0.44,1.17B,11.64,2.87,12.84,7.03,,1/19/2017,231.74,,,,,,,,2/10/2017,2017-02-10 19:58:00 UTC+0000,240.85,,2:58pm,2:58pm - <b>240.85</b>,,,17.71B,,"C.R. Bard, Inc. Common Stock",,249.13,239.55,,1.82,34.26,,-0.27%,+0.42%,+3.93%,+8.40%,+33.49%,239.85,10.24,20.69,18.76,,4.75,,2.20,NYQ,BCR,,,222.19,439381,241.50,180.43,180.43 - 241.50,BCR
,,,,1128150,,,35.63,+0.42,6.29,5.58,-3.53,41.84,,,+0.42 - +0.24%,+0.24%,,USD,178.68,177.54,177.54 - 178.68,,,,3/31/2017,2.92,1.64,3.26B,9.43,2.47,10.40,6.01,,12/7/2016,171.94,,,,,,,,2/10/2017,2017-02-10 20:45:00 UTC+0000,178.23,,3:45pm,3:45pm - <b>178.23</b>,,,37.93B,,"Becton, Dickinson and Company C",,189.27,177.81,,1.85,29.67,,-1.94%,+0.24%,+3.66%,+3.23%,+30.68%,177.81,4.99,18.90,17.14,,3.05,,3.80,NYQ,BDX,,,172.65,404641,181.76,136.39,136.39 - 181.76,BDX
,,,,2705660,,,21.151,+0.285,0.447,3.348,-1.415,10.205,,,+0.285 - +0.704%,+0.704%,,USD,40.920,40.620,40.620 - 40.920,,,,1/13/2017,0.800,2.000,2.32B,2.680,0.640,2.660,2.967,,12/28/2016,40.318,,,,,,,,2/10/2017,2017-02-10 18:14:00 UTC+0000,40.765,,1:14pm,1:14pm - <b>40.765</b>,,,23.05B,,"Franklin Resources, Inc. Common",,38.910,40.690,,-2.810,13.739,,-3.355%,+0.704%,+1.108%,+8.949%,+33.393%,40.480,1.914,15.211,15.325,,3.564,,4.070,NYQ,BEN,,,37.417,1209509,42.180,30.560,30.560 - 42.180,BEN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BF.B,,,,,,,,BF.B
,,,,2873980,,,29.83,+0.13,-1.82,4.83,-7.40,23.03,,,+0.13 - +0.21%,+0.21%,,USD,63.09,60.98,60.98 - 63.09,,,,2/17/2017,0.68,1.10,-165.00M,0.34,0.04,1.88,-6.31,,2/2/2017,63.01,,,,,,,,2/10/2017,2017-02-10 20:45:00 UTC+0000,61.19,,3:45pm,3:45pm - <b>61.19</b>,,,26.13B,,Baker Hughes Incorporated Commo,,69.50,62.80,,3.91,,,-10.79%,+0.21%,-2.89%,+8.57%,+60.35%,61.06,2.05,179.97,32.55,,2.65,,3.60,NYQ,BHI,,,56.36,2643998,68.59,38.16,38.16 - 68.59,BHI
,,276.19,,1818260,276.14,,56.23,+5.76,-5.44,-21.25,-57.45,53.18,,,+5.76 - +2.13%,+2.13%,,USD,276.28,269.98,269.98 - 276.28,,,,,,,6.37B,20.99,5.19,22.50,16.93,,,281.64,,,,,,,,2/10/2017,2017-02-10 19:11:00 UTC+0000,276.20,,2:11pm,2:11pm - <b>276.20</b>,,,59.65B,,Biogen Inc.,,320.98,270.68,,1.77,16.31,,-17.22%,+2.13%,-1.93%,-7.14%,+23.84%,270.44,4.81,13.16,12.28,,5.10,,1.46,NMS,BIIB,,,297.45,1101815,333.65,223.02,223.02 - 333.65,BIIB
,,,,6248360,,,33.67,+0.06,-0.76,1.98,-3.98,12.56,,,+0.06 - +0.13%,+0.13%,,USD,45.72,45.42,45.42 - 45.72,,,,2/10/2017,0.76,1.66,0.00,3.47,0.85,3.91,3.15,,1/27/2017,46.32,,,,,,,,2/10/2017,2017-02-10 19:51:00 UTC+0000,45.56,,2:51pm,2:51pm - <b>45.56</b>,,,47.72B,,Bank of New York Mellon Corpora,,51.63,45.55,,1.18,14.46,,-8.03%,+0.13%,-1.65%,+4.54%,+38.06%,45.50,1.35,13.13,11.65,,3.13,,1.51,NYQ,BK,,,43.58,2635596,49.54,33.00,33.00 - 49.54,BK
,,,,672827,,,176.40,+4.24,3.02,13.32,-16.65,85.77,,,+4.24 - +1.12%,+1.12%,,USD,383.94,379.85,379.85 - 383.94,,,,3/23/2017,10.00,2.65,4.87B,21.35,5.29,24.24,19.04,,12/8/2016,379.79,,,,,,,,2/10/2017,2017-02-10 18:59:00 UTC+0000,382.81,,1:59pm,1:59pm - <b>382.81</b>,,,62.44B,,"BlackRock, Inc. Common Stock",,423.58,380.19,,1.53,20.11,,-4.17%,+1.12%,+0.79%,+3.61%,+28.87%,378.57,2.15,17.92,15.79,,5.54,,2.51,NYQ,BLK,,,369.49,272806,399.46,297.04,297.04 - 399.46,BLK
,,,,1264390,,,20.04,+0.38,-1.32,-2.86,-7.78,10.16,,,+0.38 - +0.51%,+0.51%,,USD,74.68,74.00,74.00 - 74.68,,,,3/15/2017,0.52,0.71,1.28B,4.23,1.14,5.03,1.39,,11/29/2016,75.78,,,,,,,,2/10/2017,2017-02-10 20:22:00 UTC+0000,74.46,,3:22pm,3:22pm - <b>74.46</b>,,,13.01B,,Ball Corporation Common Stock,,84.70,74.30,,1.95,53.57,,-9.46%,+0.51%,-1.74%,-3.69%,+15.80%,74.08,3.70,17.60,14.80,,1.42,,8.92,NYQ,BLL,,,77.32,562886,82.24,64.30,64.30 - 82.24,BLL
,,,,11968200,,,9.34,+0.41,-2.52,-4.68,-25.20,5.91,,,+0.41 - +0.80%,+0.80%,,USD,51.97,51.52,51.52 - 51.97,,,,2/1/2017,1.56,3.06,6.78B,2.81,0.69,3.09,2.65,,1/4/2017,54.44,,,,,,,,2/10/2017,2017-02-10 18:25:00 UTC+0000,51.92,,1:25pm,1:25pm - <b>51.92</b>,,,86.77B,,Bristol-Myers Squibb Company Co,,55.18,51.61,,1.28,19.59,,-32.68%,+0.80%,-4.62%,-8.28%,+12.85%,51.51,5.51,18.48,16.80,,4.43,,1.52,NYQ,BMY,,,56.60,3089868,77.12,46.01,46.01 - 77.12,BMY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRK.B,,,,,,,,BRK.B
,,25.75,,8372660,25.10,,4.94,+0.10,1.96,2.41,-0.11,8.94,,,+0.10 - +0.40%,+0.40%,,USD,25.45,25.16,25.16 - 25.45,,,,,,,2.27B,1.25,0.31,1.42,0.25,,,23.38,,,,,,,,2/9/2017,2017-02-09 21:01:00 UTC+0000,25.34,,4:01pm,4:01pm - <b>25.34</b>,,,34.52B,,Boston Scientific Corporation,,28.12,25.19,,1.62,101.36,,-0.43%,+0.40%,+8.37%,+10.52%,+54.51%,25.24,5.11,20.27,17.85,,4.10,,2.65,NYQ,BSX,,,22.93,5370181,25.45,16.40,16.40 - 25.45,BSX
,,,,2289420,,,17.42,+0.69,1.05,4.82,-0.64,13.82,,,+0.69 - +1.70%,+1.70%,,USD,41.52,40.80,40.80 - 41.52,,,,12/15/2016,0.53,1.31,1.48B,3.26,0.86,3.75,2.46,,11/29/2016,40.29,,,,,,,,2/10/2017,2017-02-10 19:07:00 UTC+0000,41.34,,2:07pm,2:07pm - <b>41.34</b>,,,8.80B,,BorgWarner Inc. Common Stock,,41.35,40.89,,1.62,16.83,,-1.52%,+1.70%,+2.62%,+13.21%,+50.22%,40.65,2.33,12.05,11.02,,0.97,,5.94,NYQ,BWA,,,36.52,1391240,41.98,27.52,27.52 - 41.98,BWA
,,,,858324,,,36.31,+1.57,4.46,2.61,-10.47,26.27,,,+1.57 - +1.19%,+1.19%,,USD,133.55,131.47,131.47 - 133.55,,,,1/30/2017,3.00,2.28,1.51B,2.22,0.71,2.74,3.25,,12/28/2016,129.09,,,,,,,,2/10/2017,2017-02-10 19:43:00 UTC+0000,133.55,,2:43pm,2:43pm - <b>133.55</b>,,,20.54B,,"Boston Properties, Inc. Common",,137.15,131.82,,7.43,41.09,,-7.27%,+1.19%,+3.46%,+1.99%,+24.49%,131.98,3.63,60.16,48.74,,7.93,,2.83,NYQ,BXP,,,130.94,195927,144.02,107.28,107.28 - 144.02,BXP
,,,,22115600,,,74.26,+0.50,-0.64,5.75,-3.87,21.78,,,+0.50 - +0.87%,+0.87%,,USD,57.95,57.13,57.13 - 57.95,,,,2/24/2017,0.64,1.11,0.00,5.20,1.31,5.91,4.72,,2/2/2017,58.40,,,,,,,,2/10/2017,2017-02-10 20:20:00 UTC+0000,57.76,,3:20pm,3:20pm - <b>57.76</b>,,,160.13B,,"Citigroup, Inc. Common Stock",,64.61,57.82,,1.56,12.24,,-6.28%,+0.87%,-1.10%,+11.06%,+60.53%,57.26,0.77,11.11,9.77,,2.51,,1.73,NYQ,C,,,52.01,11773611,61.63,35.98,35.98 - 61.63,C
,,31.860,,2709870,31.850,,13.492,+0.265,-0.321,-0.741,-3.135,4.695,,,+0.265 - +0.839%,+0.839%,,USD,31.860,31.465,31.465 - 31.860,,,,3/14/2017,1.020,3.200,1.28B,2.440,0.600,2.460,1.886,,11/15/2016,32.176,,,,,,,,2/10/2017,2017-02-10 18:08:00 UTC+0000,31.855,,1:08pm,1:08pm - <b>31.855</b>,,,13.31B,,CA Inc.,,32.800,31.600,,21.770,16.890,,-8.960%,+0.839%,-0.997%,-2.273%,+17.286%,31.590,2.341,13.055,12.949,,3.274,,5.960,NMS,CA,,,32.596,1093623,34.990,27.160,27.160 - 34.990,CA
,,,,3442670,,,10.217,+0.165,0.780,2.874,-0.105,7.926,,,+0.165 - +0.415%,+0.415%,,USD,39.990,39.270,39.270 - 39.990,,,,3/1/2017,0.800,2.040,1.83B,1.690,0.390,1.870,1.418,,1/26/2017,39.115,,,,,,,,2/10/2017,2017-02-10 20:40:00 UTC+0000,39.895,,3:40pm,3:40pm - <b>39.895</b>,,,17.36B,,"ConAgra Brands, Inc. Common Sto",,41.330,39.690,,1.800,28.135,,-0.262%,+0.415%,+1.994%,+7.764%,+24.793%,39.730,3.889,23.607,21.334,,1.542,,1.440,NYQ,CAG,,,37.021,1301117,40.000,31.969,31.969 - 40.000,CAG
,,,,2708550,,,19.884,-0.145,2.701,1.535,-10.545,14.605,,,-0.145 - -0.187%,-0.187%,,USD,77.730,76.780,76.780 - 77.730,,,,4/15/2017,1.800,2.360,3.09B,5.420,1.370,5.940,4.153,,12/29/2016,74.604,,,,,,,,2/10/2017,2017-02-10 18:16:00 UTC+0000,77.305,,1:16pm,1:16pm - <b>77.305</b>,,,24.58B,,"Cardinal Health, Inc. Common St",,81.870,77.500,,1.550,18.614,,-12.003%,-0.187%,+3.621%,+2.026%,+23.293%,77.450,3.895,14.263,13.014,,0.194,,4.610,NYQ,CAH,,,75.770,864568,87.850,62.700,62.700 - 87.850,CAH
,,,,4633100,,,22.43,+1.85,1.49,7.17,-3.65,33.99,,,+1.85 - +1.97%,+1.97%,,USD,95.90,94.50,94.50 - 95.90,,,,2/18/2017,3.08,3.32,5.19B,3.06,0.89,4.35,-0.12,,1/18/2017,94.32,,,,,,,,2/10/2017,2017-02-10 20:19:00 UTC+0000,95.81,,3:19pm,3:19pm - <b>95.81</b>,,,56.13B,,"Caterpillar, Inc. Common Stock",,93.36,94.87,,1.21,,,-3.67%,+1.97%,+1.58%,+8.08%,+54.98%,93.96,4.19,31.31,22.03,,1.43,,9.26,NYQ,CAT,,,88.64,3213974,99.46,61.82,61.82 - 99.46,CAT
