AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,980744,,,22.95,+0.48,-2.94,-0.42,-6.50,8.37,,,+0.48 - +1.02%,+1.02%,,USD,47.65,46.82,46.82 - 47.65,,,,,,,970.70M,4.03,1.03,4.47,4.15,,7/3/2000,50.59,,,,,,,,2/14/2017,2017-02-14 16:44:00 UTC+0000,47.65,,11:44am,11:44am - <b>47.65</b>,,,4.81B,,"AutoNation, Inc. Common Stock",,51.00,47.03,,1.07,11.49,,-12.00%,+1.02%,-5.81%,-0.87%,+21.31%,47.17,2.06,11.82,10.66,,0.22,,7.76,NYQ,AN,,,48.07,319111,54.15,39.28,39.28 - 54.15,AN
,,,,1620290,,,93.41,+1.91,14.36,29.99,-0.37,50.58,,,+1.91 - +1.17%,+1.17%,,USD,165.80,162.60,162.60 - 165.80,,,,12/21/2016,2.60,1.60,6.19B,11.60,3.37,12.81,9.21,,12/1/2016,151.07,,,,,,,,2/14/2017,2017-02-14 19:09:00 UTC+0000,165.43,,2:09pm,2:09pm - <b>165.43</b>,,,44.45B,,"Anthem, Inc. Common Stock",,174.88,162.60,,1.19,17.96,,-0.22%,+1.17%,+9.51%,+22.14%,+44.04%,163.52,1.75,14.29,12.91,,0.52,,4.29,NYQ,ANTM,,,135.44,1261629,165.80,114.85,114.85 - 165.80,ANTM
,,,,1069280,,,20.61,-0.01,2.77,4.37,-1.90,22.98,,,-0.01 - -0.01%,-0.01%,,USD,116.04,114.96,114.96 - 116.04,,,,2/15/2017,1.32,1.14,2.42B,6.97,1.42,7.91,5.16,,1/30/2017,113.09,,,,,,,,2/14/2017,2017-02-14 19:28:00 UTC+0000,115.86,,2:28pm,2:28pm - <b>115.86</b>,,,30.77B,,Aon plc Class A Ordinary Shares,,120.92,116.00,,2.23,22.45,,-1.61%,-0.01%,+2.45%,+3.92%,+24.74%,115.87,5.62,17.14,14.65,,2.65,,1.85,NYQ,AON,,,111.49,488655,117.76,92.88,92.88 - 117.76,AON
,,,,3104020,,,17.05,-2.20,-6.36,-4.81,-14.02,18.89,,,-2.20 - -3.85%,-3.85%,,USD,56.67,54.53,54.53 - 56.67,,,,2/22/2017,1.00,1.74,2.76B,-0.95,0.26,1.43,-47.56,,1/18/2017,61.34,,,,,,,,2/14/2017,2017-02-14 17:47:00 UTC+0000,54.98,,12:47pm,12:47pm - <b>54.98</b>,,,20.86B,,Apache Corporation Common Stock,,65.59,56.46,,5.68,,,-20.32%,-3.85%,-10.37%,-8.04%,+52.34%,57.18,3.35,,38.45,,4.41,,6.92,NYQ,APA,,,59.79,5001326,69.00,36.09,36.09 - 69.00,APA
,,,,4257360,,,22.16,-0.45,-2.30,4.56,-5.64,33.84,,,-0.45 - -0.66%,-0.66%,,USD,68.41,66.86,66.86 - 68.41,,,,3/22/2017,0.20,0.29,2.15B,0.43,0.09,1.46,-5.90,,12/12/2016,69.99,,,,,,,,2/14/2017,2017-02-14 18:15:00 UTC+0000,67.69,,1:15pm,1:15pm - <b>67.69</b>,,,37.30B,,Anadarko Petroleum Corporation,,82.03,68.29,,18.87,,,-7.69%,-0.66%,-3.28%,+7.23%,+99.97%,68.14,3.07,157.42,46.36,,4.44,,2.33,NYQ,APC,,,63.13,1927726,73.33,33.85,33.85 - 73.33,APC
,,,,1394170,,,32.91,-0.08,-3.09,-0.26,-10.03,23.51,,,-0.08 - -0.06%,-0.06%,,USD,141.00,139.75,139.75 - 141.00,,,,5/8/2017,3.80,2.71,3.13B,6.15,1.65,6.85,2.60,,12/29/2016,143.51,,,,,,,,2/14/2017,2017-02-14 15:29:00 UTC+0000,140.42,,10:29am,10:29am - <b>140.42</b>,,,30.55B,,"Air Products and Chemicals, Inc",,151.90,140.40,,-76.17,54.07,,-6.67%,-0.06%,-2.15%,-0.18%,+20.11%,140.50,4.27,22.83,20.50,,3.20,,1.73,NYQ,APD,,,140.68,194580,150.45,116.91,116.91 - 150.45,APD
,,,,1199000,,,11.91,+0.04,1.28,3.71,-0.24,20.14,,,+0.04 - +0.06%,+0.06%,,USD,69.06,68.56,68.56 - 69.06,,,,4/11/2017,0.64,0.93,1.46B,2.91,0.71,3.14,2.61,,12/9/2016,67.73,,,,,,,,2/14/2017,2017-02-14 17:42:00 UTC+0000,69.01,,12:42pm,12:42pm - <b>69.01</b>,,,21.29B,,Amphenol Corporation Common Sto,,69.73,68.83,,3.36,26.44,,-0.35%,+0.06%,+1.89%,+5.69%,+41.21%,68.97,5.79,23.71,21.98,,3.38,,3.69,NYQ,APH,,,65.30,511173,69.25,48.87,48.87 - 69.25,APH
,,,,5386350,,,11.5800,+0.4247,7.4956,8.4818,-0.0853,13.3247,,,+0.4247 - +1.4324%,+1.4324%,,USD,30.1600,29.4100,29.4100 - 30.1600,,,,2/25/2017,0.2400,0.8100,1.51B,1.0900,0.2800,1.4700,-2.2840,,2/1/2017,22.5791,,,,,,,,2/14/2017,2017-02-14 16:45:00 UTC+0000,30.0747,,11:45am,11:45am - <b>30.0747</b>,,,13.19B,,Arconic Inc. Common Stock,,27.2000,29.4500,,1.1800,,,-0.2828%,+1.4324%,+33.1971%,+39.2805%,+79.5504%,29.6500,2.5604,27.5915,20.4590,,1.0491,,6.2300,NYQ,ARNC,,,21.5929,3301550,30.1600,16.7500,16.7500 - 30.1600,ARNC
,,45.600,,9123200,45.590,,12.257,-0.105,6.391,4.994,-2.044,19.105,,,-0.105 - -0.230%,-0.230%,,USD,45.690,44.750,44.750 - 45.690,,,,5/10/2017,0.260,0.550,2.29B,1.980,0.320,2.370,1.280,,3/28/2016,39.204,,,,,,,,2/14/2017,2017-02-14 16:09:00 UTC+0000,45.595,,11:09am,11:09am - <b>45.595</b>,,,33.92B,,"Activision Blizzard, Inc",,50.630,45.250,,1.450,35.621,,-4.291%,-0.230%,+16.300%,+12.300%,+72.122%,45.700,3.728,23.263,19.238,,5.145,,2.660,NMS,ATVI,,,40.601,5450111,47.639,26.490,26.490 - 47.639,ATVI
,,,,813677,,,74.06,-0.81,1.83,4.38,-14.55,19.42,,,-0.81 - -0.45%,-0.45%,,USD,178.38,175.71,175.71 - 178.38,,,,4/17/2017,5.68,3.16,1.30B,4.67,1.11,4.73,7.52,,12/28/2016,175.91,,,,,,,,2/14/2017,2017-02-14 18:19:00 UTC+0000,177.74,,1:19pm,1:19pm - <b>177.74</b>,,,24.41B,,"AvalonBay Communities, Inc. Com",,189.38,177.94,,8.39,23.64,,-7.57%,-0.45%,+1.04%,+2.53%,+12.27%,178.55,2.41,39.50,37.58,,11.95,,6.66,NYQ,AVB,,,173.36,295487,192.29,158.32,158.32 - 192.29,AVB
,,206.00,,2909160,205.89,,47.43,-0.76,14.52,29.31,-2.80,90.22,,,-0.76 - -0.37%,-0.37%,,USD,207.00,204.80,204.80 - 207.00,,,,12/30/2016,4.08,1.99,5.01B,14.10,3.22,15.13,-4.75,,12/14/2016,191.43,,,,,,,,2/14/2017,2017-02-14 16:04:00 UTC+0000,205.95,,11:04am,11:04am - <b>205.95</b>,,,82.17B,,Broadcom Limited,,216.23,206.99,,0.97,,,-1.34%,-0.37%,+7.59%,+16.59%,+77.96%,206.71,4.36,14.61,13.61,,6.23,,1.63,NMS,AVGO,,,176.64,582309,208.75,115.73,115.73 - 208.75,AVGO
,,,,782724,,,10.27,+0.06,5.24,4.80,-1.33,16.94,,,+0.06 - +0.08%,+0.08%,,USD,79.92,78.82,78.82 - 79.92,,,,3/15/2017,1.64,2.07,782.30M,4.43,1.19,4.86,3.54,,12/5/2016,74.27,,,,,,,,2/14/2017,2017-02-14 18:57:00 UTC+0000,79.51,,1:57pm,1:57pm - <b>79.51</b>,,,7.16B,,Avery Dennison Corporation Comm,,84.57,79.46,,1.65,22.49,,-1.65%,+0.08%,+7.06%,+6.43%,+27.07%,79.45,7.73,17.95,16.36,,1.18,,5.04,NYQ,AVY,,,74.71,289017,80.84,62.57,62.57 - 80.84,AVY
,,,,954984,,,29.43,-0.43,0.59,-0.87,-12.45,9.16,,,-0.43 - -0.59%,-0.59%,,USD,73.22,72.53,72.53 - 73.22,,,,3/1/2017,1.50,2.04,1.52B,2.85,0.54,3.04,2.60,,2/3/2017,72.20,,,,,,,,2/14/2017,2017-02-14 17:27:00 UTC+0000,72.79,,12:27pm,12:27pm - <b>72.79</b>,,,12.96B,,"American Water Works Company, I",,78.92,72.92,,3.45,28.01,,-14.61%,-0.59%,+0.81%,-1.18%,+14.40%,73.22,2.49,25.54,23.94,,3.97,,4.58,NYQ,AWK,,,73.66,295512,85.24,63.63,63.63 - 85.24,AWK
,,,,4228710,,,23.23,+0.04,2.36,9.54,-0.23,26.22,,,+0.04 - +0.05%,+0.05%,,USD,79.02,78.67,78.67 - 79.02,,,,2/10/2017,1.28,1.63,0.00,5.66,1.43,6.25,5.65,,1/4/2017,76.59,,,,,,,,2/14/2017,2017-02-14 15:14:00 UTC+0000,78.95,,10:14am,10:14am - <b>78.95</b>,,,71.37B,,American Express Company Common,,80.72,79.00,,2.14,13.97,,-0.29%,+0.05%,+3.08%,+13.75%,+49.73%,78.91,3.40,13.95,12.63,,2.37,,3.10,NYQ,AXP,,,69.41,451657,79.18,52.73,52.73 - 79.18,AXP
,,,,669398,,,39.50,-4.24,-4.84,-34.36,-70.58,29.30,,,-4.24 - -1.98%,-1.98%,,USD,214.29,209.34,209.34 - 214.29,,,,2/1/2017,0.52,0.25,586.20M,8.79,2.27,10.47,6.92,,1/19/2017,215.15,,,,,,,,2/14/2017,2017-02-14 16:40:00 UTC+0000,210.31,,11:40am,11:40am - <b>210.31</b>,,,9.21B,,Acuity Brands Inc (Holding Comp,,237.91,214.27,,0.98,30.39,,-25.13%,-1.98%,-2.25%,-14.04%,+16.19%,214.55,5.43,23.93,20.09,,2.76,,3.36,NYQ,AYI,,,244.67,158929,280.89,181.01,181.01 - 280.89,AYI
,,,,336337,,,-66.123,+2.165,-22.256,-28.095,-81.285,25.165,,,+2.165 - +0.294%,+0.294%,,USD,739.380,735.000,735.000 - 739.380,,,,,,,2.38B,45.530,12.090,50.530,41.845,,,760.511,,,,,,,,2/14/2017,2017-02-14 14:52:00 UTC+0000,738.255,,9:52am,9:52am - <b>738.255</b>,,,21.13B,,"AutoZone, Inc. Common Stock",,878.590,735.000,,1.390,17.643,,-9.918%,+0.294%,-2.926%,-3.666%,+3.529%,736.090,,16.215,14.610,,1.966,,6.700,NYQ,AZO,,,766.350,10194,819.540,713.090,713.090 - 819.540,AZO
,,,,3351550,,,1.32,+0.60,7.42,23.95,-1.37,59.63,,,+0.60 - +0.36%,+0.36%,,USD,168.80,167.22,167.22 - 168.80,,,,3/3/2017,5.68,3.42,8.68B,9.28,2.33,10.13,7.61,,2/8/2017,161.21,,,,,,,,2/14/2017,2017-02-14 18:42:00 UTC+0000,168.63,,1:42pm,1:42pm - <b>168.63</b>,,,103.28B,,Boeing Company (The) Common Sto,,173.70,167.70,,1.38,22.16,,-0.81%,+0.36%,+4.61%,+16.55%,+54.71%,168.03,126.91,18.15,16.65,,1.09,,3.69,NYQ,BA,,,144.68,1658149,170.00,109.00,109.00 - 170.00,BA
,,,,112544000,,,24.036,+0.295,0.886,4.950,-0.135,12.295,,,+0.295 - +1.261%,+1.261%,,USD,23.830,23.330,23.330 - 23.830,,,,3/31/2017,0.300,1.300,0.00,1.730,0.460,2.090,1.500,,11/30/2016,22.809,,,,,,,,2/14/2017,2017-02-14 15:31:00 UTC+0000,23.695,,10:31am,10:31am - <b>23.695</b>,,,249.19B,,Bank of America Corporation Com,,24.860,23.400,,1.230,15.797,,-0.567%,+1.261%,+3.887%,+26.408%,+107.851%,23.400,0.974,13.697,11.337,,3.072,,1.100,NYQ,BAC,,,18.745,30630463,23.830,11.400,11.400 - 23.830,BAC
,,,,3377380,,,15.95,-0.27,2.33,2.19,-1.20,13.17,,,-0.27 - -0.55%,-0.55%,,USD,49.31,48.77,48.77 - 49.31,,,,1/3/2017,0.52,1.06,1.99B,2.17,0.52,2.45,9.01,,11/30/2016,46.63,,,,,,,,2/14/2017,2017-02-14 18:45:00 UTC+0000,48.96,,1:45pm,1:45pm - <b>48.96</b>,,,26.63B,,Baxter International Inc. Commo,,52.88,48.99,,1.61,5.44,,-2.39%,-0.55%,+4.99%,+4.69%,+36.80%,49.23,3.09,22.56,19.98,,2.63,,3.12,NYQ,BAX,,,46.77,919230,50.16,35.79,35.79 - 50.16,BAX
,,41.22,,2554410,41.21,,17.82,+1.05,0.74,-1.92,-11.50,2.60,,,+1.05 - +2.61%,+2.61%,,USD,41.25,40.23,40.23 - 41.25,,,,4/18/2017,0.50,1.24,1.50B,4.52,0.76,4.62,4.71,,12/14/2016,40.47,,,,,,,,2/14/2017,2017-02-14 18:16:00 UTC+0000,41.21,,1:16pm,1:16pm - <b>41.21</b>,,,6.05B,,Bed Bath & Beyond Inc.,,41.88,40.23,,1.47,8.75,,-21.82%,+2.61%,+1.82%,-4.46%,+6.75%,40.16,2.25,9.12,8.92,,0.49,,5.93,NMS,BBBY,,,43.13,911282,52.71,38.60,38.60 - 52.71,BBBY
,,,,4976380,,,33.1420,+0.5199,1.0020,5.7209,-0.3501,16.2299,,,+0.5199 - +1.1066%,+1.1066%,,USD,47.6700,46.9250,46.9250 - 47.6700,,,,3/1/2017,1.2000,2.5700,0.00,3.0800,0.7800,3.4600,2.7700,,2/8/2017,46.4979,,,,,,,,2/14/2017,2017-02-14 16:45:00 UTC+0000,47.4999,,11:45am,11:45am - <b>47.4999</b>,,,38.45B,,BB&T Corporation Common Stock,,48.5200,47.0500,,2.8700,17.1480,,-0.7317%,+1.1066%,+2.1549%,+13.6932%,+51.9025%,46.9800,1.4175,15.3225,13.7283,,3.7207,,2.8100,NYQ,BBT,,,41.7790,1626636,47.8500,31.2700,31.2700 - 47.8500,BBT
,,,,5344390,,,13.61,+1.44,1.48,4.57,-3.99,19.31,,,+1.44 - +3.27%,+3.27%,,USD,45.44,44.08,44.08 - 45.44,,,,12/29/2016,1.12,2.51,2.48B,3.28,0.49,3.46,3.35,,12/6/2016,43.93,,,,,,,,2/14/2017,2017-02-14 17:51:00 UTC+0000,45.41,,12:51pm,12:51pm - <b>45.41</b>,,,14.25B,,"Best Buy Co., Inc. Common Stock",,45.45,44.10,,1.08,13.56,,-8.08%,+3.27%,+3.38%,+11.18%,+73.98%,43.97,3.23,13.84,13.12,,0.35,,7.75,NYQ,BBY,,,40.84,2556176,49.40,26.10,26.10 - 49.40,BBY
,,,,597029,,,23.42,+0.30,7.73,18.28,-0.91,60.16,,,+0.30 - +0.12%,+0.12%,,USD,241.19,239.75,239.75 - 241.19,,,,2/3/2017,1.04,0.43,1.17B,11.64,2.87,12.84,7.03,,1/19/2017,232.86,,,,,,,,2/13/2017,2017-02-13 21:02:00 UTC+0000,240.59,,4:02pm,4:02pm - <b>240.59</b>,,,17.69B,,"C.R. Bard, Inc. Common Stock",,249.13,241.19,,1.82,34.22,,-0.38%,+0.12%,+3.32%,+8.22%,+33.34%,240.29,10.26,20.67,18.74,,4.76,,2.20,NYQ,BCR,,,222.31,302345,241.50,180.43,180.43 - 241.50,BCR
,,,,1095640,,,35.63,-0.24,5.64,5.63,-3.45,41.92,,,-0.24 - -0.13%,-0.13%,,USD,179.00,177.72,177.72 - 179.00,,,,3/31/2017,2.92,1.64,3.26B,9.43,2.47,10.40,6.01,,12/7/2016,172.67,,,,,,,,2/14/2017,2017-02-14 16:10:00 UTC+0000,178.31,,11:10am,11:10am - <b>178.31</b>,,,37.95B,,"Becton, Dickinson and Company C",,189.27,178.44,,1.86,29.68,,-1.90%,-0.13%,+3.26%,+3.26%,+30.74%,178.55,5.01,18.91,17.15,,3.06,,3.20,NYQ,BDX,,,172.68,133459,181.76,136.39,136.39 - 181.76,BDX
,,,,2491420,,,21.15,+0.36,1.50,4.32,-0.31,11.31,,,+0.36 - +0.87%,+0.87%,,USD,41.91,41.16,41.16 - 41.91,,,,1/13/2017,0.80,1.96,2.32B,2.68,0.64,2.67,2.97,,12/28/2016,40.37,,,,,,,,2/14/2017,2017-02-14 16:25:00 UTC+0000,41.87,,11:25am,11:25am - <b>41.87</b>,,,23.67B,,"Franklin Resources, Inc. Common",,38.91,41.16,,-2.83,14.11,,-0.73%,+0.87%,+3.72%,+11.51%,+37.01%,41.51,1.96,15.62,15.68,,3.65,,4.06,NYQ,BEN,,,37.55,1063760,42.18,30.56,30.56 - 42.18,BEN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BF.B,,,,,,,,BF.B
,,,,2883330,,,29.76,-0.56,-2.26,3.73,-8.09,22.34,,,-0.56 - -0.92%,-0.92%,,USD,61.37,60.49,60.49 - 61.37,,,,2/17/2017,0.68,1.11,-121.00M,0.34,0.04,1.88,-6.31,,2/2/2017,62.76,,,,,,,,2/14/2017,2017-02-14 16:02:00 UTC+0000,60.50,,11:02am,11:02am - <b>60.50</b>,,,25.73B,,Baker Hughes Incorporated Commo,,69.50,61.27,,3.80,,,-11.79%,-0.92%,-3.60%,+6.57%,+58.54%,61.06,2.05,172.86,32.18,,2.64,,3.66,NYQ,BHI,,,56.77,535427,68.59,38.16,38.16 - 68.59,BHI
,,280.37,,1804560,280.20,,56.23,+1.35,-0.87,-17.17,-53.39,57.24,,,+1.35 - +0.48%,+0.48%,,USD,281.38,279.01,279.01 - 281.38,,,,,,,6.37B,20.99,5.19,22.52,16.93,,,281.13,,,,,,,,2/14/2017,2017-02-14 16:31:00 UTC+0000,280.26,,11:31am,11:31am - <b>280.26</b>,,,60.52B,,Biogen Inc.,,319.07,279.86,,2.11,16.55,,-16.00%,+0.48%,-0.31%,-5.77%,+25.67%,278.91,4.96,13.36,12.44,,5.26,,1.12,NMS,BIIB,,,297.43,687240,333.65,223.02,223.02 - 333.65,BIIB
,,,,6023250,,,33.670,+0.455,0.358,2.843,-2.965,12.755,,,+0.455 - +0.987%,+0.987%,,USD,46.665,46.100,46.100 - 46.665,,,,2/10/2017,0.760,1.670,0.00,3.460,0.850,3.900,3.150,,1/27/2017,46.217,,,,,,,,2/14/2017,2017-02-14 17:00:00 UTC+0000,46.575,,12:00pm,12:00pm - <b>46.575</b>,,,48.79B,,Bank of New York Mellon Corpora,,51.630,46.130,,1.180,14.786,,-5.985%,+0.987%,+0.775%,+6.501%,+37.714%,46.120,1.370,13.461,11.942,,3.168,,1.510,NYQ,BK,,,43.732,1666772,49.540,33.820,33.820 - 49.540,BK
,,,,655558,,,176.40,-0.86,5.30,15.06,-14.49,87.93,,,-0.86 - -0.22%,-0.22%,,USD,385.90,383.26,383.26 - 385.90,,,,3/23/2017,10.00,2.61,4.87B,21.36,5.29,24.24,19.04,,12/8/2016,379.67,,,,,,,,2/14/2017,2017-02-14 17:26:00 UTC+0000,384.97,,12:26pm,12:26pm - <b>384.97</b>,,,62.80B,,"BlackRock, Inc. Common Stock",,423.83,385.80,,1.56,20.22,,-3.63%,-0.22%,+1.40%,+4.07%,+29.60%,385.83,2.19,18.02,15.88,,5.64,,2.72,NYQ,BLK,,,369.91,199456,399.46,297.04,297.04 - 399.46,BLK
,,,,1229040,,,20.04,+0.02,-1.77,-3.58,-8.37,9.57,,,+0.02 - +0.03%,+0.03%,,USD,74.22,73.43,73.43 - 74.22,,,,3/15/2017,0.52,0.70,1.28B,4.23,1.14,5.03,1.39,,11/29/2016,75.64,,,,,,,,2/14/2017,2017-02-14 19:19:00 UTC+0000,73.87,,2:19pm,2:19pm - <b>73.87</b>,,,12.91B,,Ball Corporation Common Stock,,84.70,73.81,,1.95,53.14,,-10.18%,+0.03%,-2.34%,-4.62%,+14.88%,73.85,3.68,17.46,14.69,,1.42,,9.64,NYQ,BLL,,,77.45,463418,82.24,64.30,64.30 - 82.24,BLL
,,,,11684800,,,9.34,+0.87,-1.09,-3.08,-24.22,6.89,,,+0.87 - +1.67%,+1.67%,,USD,53.00,52.09,52.09 - 53.00,,,,2/1/2017,1.56,3.02,6.78B,2.81,0.69,3.09,2.65,,1/4/2017,53.99,,,,,,,,2/14/2017,2017-02-14 17:21:00 UTC+0000,52.90,,12:21pm,12:21pm - <b>52.90</b>,,,88.41B,,Bristol-Myers Squibb Company Co,,55.18,52.31,,1.29,19.96,,-31.41%,+1.67%,-2.02%,-5.51%,+14.98%,52.03,5.57,18.83,17.12,,4.48,,0.79,NYQ,BMY,,,55.98,6385209,77.12,46.01,46.01 - 77.12,BMY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRK.B,,,,,,,,BRK.B
,,,,8304410,,,4.94,-0.12,1.58,2.25,-0.27,8.78,,,-0.12 - -0.47%,-0.47%,,USD,25.29,24.98,24.98 - 25.29,,,,,,,2.27B,1.25,0.31,1.42,0.25,,,23.60,,,,,,,,2/14/2017,2017-02-14 19:29:00 UTC+0000,25.18,,2:29pm,2:29pm - <b>25.18</b>,,,34.30B,,Boston Scientific Corporation C,,28.12,25.20,,1.61,100.72,,-1.06%,-0.47%,+6.72%,+9.80%,+53.54%,25.30,5.12,20.14,17.73,,4.11,,2.20,NYQ,BSX,,,22.93,5373133,25.45,16.40,16.40 - 25.45,BSX
,,,,2217250,,,15.16,-0.15,1.12,4.84,-0.66,14.00,,,-0.15 - -0.36%,-0.36%,,USD,41.91,41.12,41.12 - 41.91,,,,3/15/2017,0.56,1.35,807.60M,3.42,0.87,3.72,0.55,,11/29/2016,40.40,,,,,,,,2/14/2017,2017-02-14 19:22:00 UTC+0000,41.52,,2:22pm,2:22pm - <b>41.52</b>,,,8.83B,,BorgWarner Inc. Common Stock,,42.53,41.74,,1.60,75.49,,-1.56%,-0.36%,+2.76%,+13.19%,+50.87%,41.67,2.75,12.18,11.16,,0.98,,6.67,NYQ,BWA,,,36.68,1087611,42.18,27.52,27.52 - 42.18,BWA
,,,,806203,,,36.313,-0.655,4.408,3.347,-9.915,25.235,,,-0.655 - -0.486%,-0.486%,,USD,134.871,133.160,133.160 - 134.871,,,,1/30/2017,3.000,2.240,1.51B,2.220,0.640,2.810,3.250,,12/28/2016,129.697,,,,,,,,2/14/2017,2017-02-14 16:06:00 UTC+0000,134.105,,11:06am,11:06am - <b>134.105</b>,,,20.62B,,"Boston Properties, Inc. Common",,136.470,134.460,,7.550,41.263,,-6.884%,-0.486%,+3.399%,+2.560%,+23.179%,134.760,3.711,60.137,47.724,,8.099,,3.250,NYQ,BXP,,,130.758,180430,144.020,108.870,108.870 - 144.020,BXP
,,,,21199400,,,74.26,+0.55,1.24,7.17,-2.13,22.89,,,+0.55 - +0.93%,+0.93%,,USD,59.74,58.75,58.75 - 59.74,,,,2/24/2017,0.64,1.11,0.00,5.20,1.31,5.91,4.72,,2/2/2017,58.26,,,,,,,,2/14/2017,2017-02-14 15:25:00 UTC+0000,59.50,,10:25am,10:25am - <b>59.50</b>,,,164.96B,,"Citigroup, Inc. Common Stock",,64.61,59.00,,1.58,12.61,,-3.46%,+0.93%,+2.14%,+13.70%,+62.52%,58.95,0.79,11.44,10.07,,2.59,,0.96,NYQ,C,,,52.33,5130674,61.63,36.61,36.61 - 61.63,C
,,31.59,,2680640,31.58,,13.49,-0.27,-0.58,-0.95,-3.41,4.42,,,-0.27 - -0.85%,-0.85%,,USD,31.63,31.38,31.38 - 31.63,,,,3/14/2017,1.02,3.21,1.28B,2.44,0.60,2.46,1.89,,11/15/2016,32.16,,,,,,,,2/14/2017,2017-02-14 15:56:00 UTC+0000,31.58,,10:56am,10:56am - <b>31.58</b>,,,13.20B,,CA Inc.,,32.80,31.54,,21.75,16.74,,-9.75%,-0.85%,-1.80%,-2.91%,+16.27%,31.85,2.36,12.94,12.84,,3.30,,4.72,NMS,CA,,,32.53,449256,34.99,27.16,27.16 - 34.99,CA
,,,,3165990,,,10.22,-0.18,0.45,2.50,-0.42,7.55,,,-0.18 - -0.45%,-0.45%,,USD,39.86,39.57,39.57 - 39.86,,,,3/1/2017,0.80,2.01,1.83B,1.69,0.39,1.87,1.42,,1/26/2017,39.13,,,,,,,,2/14/2017,2017-02-14 15:41:00 UTC+0000,39.58,,10:41am,10:41am - <b>39.58</b>,,,17.23B,,"ConAgra Brands, Inc. Common Sto",,41.33,39.61,,1.83,27.91,,-1.05%,-0.45%,+1.15%,+6.73%,+23.57%,39.76,3.89,23.42,21.17,,1.54,,1.44,NYQ,CAG,,,37.08,428964,40.00,32.03,32.03 - 40.00,CAG
,,,,2612720,,,17.912,+0.185,3.334,2.670,-9.595,15.555,,,+0.185 - +0.237%,+0.237%,,USD,78.350,77.380,77.380 - 78.350,,,,4/15/2017,1.800,2.320,3.07B,5.420,1.370,5.940,4.153,,12/29/2016,74.921,,,,,,,,2/14/2017,2017-02-14 15:52:00 UTC+0000,78.255,,10:52am,10:52am - <b>78.255</b>,,,24.69B,,"Cardinal Health, Inc. Common St",,81.870,77.590,,1.550,18.843,,-10.922%,+0.237%,+4.450%,+3.533%,+24.809%,78.070,4.359,14.438,13.174,,0.194,,4.760,NYQ,CAH,,,75.585,363060,87.850,62.700,62.700 - 87.850,CAH
,,,,4488590,,,22.43,-0.54,3.44,9.00,-1.50,34.89,,,-0.54 - -0.55%,-0.55%,,USD,98.74,97.26,97.26 - 98.74,,,,2/18/2017,3.08,3.20,5.19B,3.07,0.89,4.37,-0.12,,1/18/2017,94.52,,,,,,,,2/14/2017,2017-02-14 19:27:00 UTC+0000,97.96,,2:27pm,2:27pm - <b>97.96</b>,,,57.38B,,"Caterpillar, Inc. Common Stock",,93.73,98.29,,1.28,,,-1.51%,-0.55%,+3.64%,+10.11%,+55.32%,98.50,4.39,31.91,22.42,,1.50,,6.34,NYQ,CAT,,,88.96,3064177,99.46,63.07,63.07 - 99.46,CAT
