.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Energy,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio,TwoHundreddayMovingAverage
"American Water Works Company, I",AWK,-0.4667215051509305,0.057722818342785275,-0.8938665090600096,-0.36673485107180936,-0.015393691664169078,-0.33848118714614667,-0.3790315555247876,-0.09930876347310691,-0.3982958989245105,-0.3768639935133546,0.06761126690345368,0.008208149934943084,0.612686928754958,0.6806849198360639,-0.251178439684776,0.08012264829038797,0.402292127148622,0.3565300482034648,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,4.118049700201956,0.4104536353295846,-0.17649970075659846
American Express Company Common,AXP,0.019818873232209336,-0.1734848114911843,-0.25812482634970796,0.01966399774774808,-0.17811719708183896,-0.5891466821151765,0.3504377313569708,-0.04706995070133424,0.29128708731240427,-0.050720080653420666,0.03940787838244621,-0.4017964686972511,0.1869862602326237,-0.06826591727134788,-0.20975828561665064,-0.2716167724283198,-0.5722460462705102,-0.3391295009779762,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.0450564767424003,-0.17441920847913223
Acuity Brands Inc (Holding Comp,AYI,-0.47540360695540745,0.4736869983008785,0.2668852765534023,-0.38890168414351634,-1.2062338904025713,-0.4990463625346419,0.6658188421870378,-0.004062268816700901,-0.4813413564469465,0.5124790899624156,0.01994356799470867,-0.11869227544206207,0.29581846548733676,-3.435057948513978,-0.1567648532059608,-0.03730978321046532,-0.010783724136030681,-0.3675237682915044,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.8874500734427004,1.1177398701838837
Boeing Company (The) Common Sto,BA,-0.08112560442391797,-0.9194961367560769,0.2026958251534044,-0.08778514687885995,0.9609473408418503,0.7539252292003662,0.8223056529042467,-0.07244920922479023,0.8086653824905253,-0.5671933777501524,0.023915876237104082,-0.16058878992721837,0.24184762989134623,1.1953271151668554,7.820269524384775,-0.11708573430130623,-0.15034721563802975,-0.7472970936099442,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.294297858819524,0.5667561653682301
Bank of America Corporation Com,BAC,14.442620725295281,-0.1259859630660788,2.6211013381349333,17.324184408103537,-0.4369955011554046,-0.5891466821151765,-0.6486703678375169,0.08637280580061826,2.4632060162580767,0.3202129949709996,0.021929722115906373,-0.35917342505917305,2.067229271291179,0.30272276554163446,-0.3577744244189222,-0.2850057432407686,-0.6829343326341647,-0.09777822881298635,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-1.183831756922362,-0.6283132736796923
Baxter International Inc. Commo,BAX,-0.15229910502853625,-0.4291403780145464,-0.3386466842416086,-0.09100166265445053,-0.7032703282025008,-0.28432506168987476,1.1593541682951582,-0.026107851566009706,-0.2160289515094708,-0.40247066402683457,0.03225772354613446,-0.5848818152335411,0.27933401066750124,0.927545810279289,-0.20610356614005135,0.030750818419482927,0.18412391054779578,-0.1616653302684249,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.49197205839793245,-0.39850556419789607
Bed Bath & Beyond Inc.,BBBY,-0.2434016257366663,-0.3100440007133627,0.37272662858091665,-0.24666845807678095,-0.2742719957377347,-0.3678802266795514,0.09283636602248839,-0.2506819503376571,-0.5079617561742304,-0.3324028809688166,0.02629926118254133,-0.5233690136194965,0.09620512927940962,-1.4559867420793087,-0.29077123401460175,-0.39909093203850965,-0.8337270705788535,-0.9957469326033161,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.9304227255249634,-0.45554572747176325
BB&T Corporation Common Stock,BBT,0.11183739983125292,0.19183721389602437,0.4636545293841491,0.2125951365485007,0.6576898989271018,-0.5891466821151765,-0.3429192145900471,-0.03051145672018442,-0.1404983436708135,0.3730030986182747,0.050133110636913836,-0.35432989737302784,-0.509767946487324,-1.0138686501555663,-0.336455227472093,-0.2640854763463173,-0.5634230669226827,0.05129167458303671,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.36735136735937063,-0.4298863227163458
"Best Buy Co., Inc. Common Stock",BBY,0.10025456033242852,-0.43682401525978404,1.2683729579898484,-0.0895065906012568,0.3766220259329448,-0.18993867160894373,-0.09254031744251291,-0.11693220787085838,-0.38772416123377096,-0.6799450555212094,0.022326952940145913,-0.4177801100615304,0.523735185187435,1.0321478825009947,-0.2207224440464485,-0.2794270054022483,-0.5465791972586483,-1.0241411999168444,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.214042229267897,-0.4343940559841894
"C.R. Bard, Inc. Common Stock",BCR,-0.5254997020265505,-0.16300712433858747,-0.6824014629062728,-0.40377840321874725,-1.117475614720206,-0.4112051270445689,0.6826712679565834,-0.05917272188171874,-0.34976780181400724,-0.5092574801397756,0.03583280096429033,0.13317116423749015,0.08939098619634636,0.7253151373173251,0.2507363684348609,-0.049025132671357996,0.014883124875831264,0.5694870530549265,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.3157841848606553,1.1846623717757154
"Becton, Dickinson and Company C",BDX,-0.4712935215179448,0.2788020172625779,-0.7028438231871961,-0.38090346112606566,-0.24468590384361288,-0.08472105643675837,0.4371073496003479,-0.06357344462374812,-0.08165324953681746,-0.311362963767986,0.036230031788529876,0.012567324852473789,0.10906868037448754,0.24554029939376876,-0.10133494114420477,-0.10564932173233953,-0.1286908117842713,-0.04098969418593005,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.1268341315866507,0.7024215992946773
"Franklin Resources, Inc.",BEN,-0.24148948307930473,-0.22692101596942807,0.5677540944995927,-0.16107982901666126,0.028985446177013662,-0.23016893623360285,-0.29476942667705974,-0.20721612172496717,-0.27894989631941464,-0.547542948397792,-0.07241259864098477,-0.3867815328702009,-0.15708860217587847,0.31945909709710735,-0.2962533132295007,-0.22475537458474887,-0.3227963574364772,0.1329251931094303,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.07513733319998413,-0.47262310158263227
Biogen Inc.,BIIB,-0.3459141546434483,0.9982698684075585,0.7454828384800599,-0.27954160353979796,-1.428129579608485,0.3964948011889719,3.0660857696494572,-0.11567092253670194,0.16710101202962038,0.534194285287565,0.0374217242612485,-0.3385884323930558,0.4723473361029197,-1.2342303489692927,-0.11899941861443472,-0.28584255391654667,-0.5666314230491655,0.6759655554806573,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.8744286619300706,1.6821600876248395
Bank of New York Mellon Corpora,BK,0.19465501648657488,0.21034779453227878,-0.284412069703367,0.11037753096943616,-0.2150998119494912,-0.5891466821151765,-0.25143461755537116,-0.037496485585426724,0.04087701140886263,0.21821041240628347,0.022128337528026145,-0.36595436381977636,-0.0499547208647042,-0.13242185490066075,-0.33036402834442746,-0.27133783553639373,-0.5778606694918551,-0.02324327711497482,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-1.0592110658838,-0.41714330751686485
"BlackRock, Inc. Common Stock",BLK,-0.526923674820607,5.264434820706558,-0.3625619031997556,-0.38641559913977575,0.5245524854035539,0.16594443853227153,3.5740660321314737,-0.02718836579365463,0.21817651581259098,0.4083257038875666,0.025703414946182022,-0.2385695856741567,-0.15203076261436838,-0.1017385803822937,-0.2846800348869362,-0.15167390890013233,-0.27948354972896017,0.8321340257050625,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.2857033284030715,2.4372920971668717
Ball Corporation Common Stock,BLL,-0.39963169393065767,-0.2796587079708319,-0.7180980609042332,-0.28846484476607714,-0.8881834025407621,-0.3818060875111641,-0.617373005694075,0.050667592214609175,-0.41765618963526246,0.5627958729315797,0.0360314163764101,0.3472550879651097,-0.20670257630689504,-1.057104173340538,-0.19148468823365414,-0.16813118552376735,-0.3805467677131665,-0.6621142916693595,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,4.311717649720227,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.0851242730211088,-0.15864214204167953
Bristol-Myers Squibb Company Co,BMY,1.4614503125854148,-0.6275179214370459,-0.5218576714453507,0.528065772764633,0.7538446975829978,0.4475562909048854,-0.37180908733783957,-0.07549113793782344,0.5489572722324778,-0.18347588635867068,0.03027156942493675,-0.24292876059168741,-0.07468577975352308,-0.8492947231934161,-0.08245222384844177,-0.11987510322056644,-0.15435766079613325,0.4594592672150045,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.48767479318970613,-0.3418988368151677
Boston Scientific Corporation C,BSX,0.622321355182181,-0.7930653784480753,-0.35874802809982653,0.2028393182773442,-1.428129579608485,-0.2487367506757532,-0.9496065422936878,-0.027517005215345832,-0.15387222870126716,0.5283275841753372,0.02967572318857744,1.6438674495461891,0.0947290913122154,0.35990523168950017,-0.11229909957400265,-0.10090739456959728,-0.15034721563802975,0.26069939602030723,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.9388876400534645,-0.6145300123414783
BorgWarner Inc. Common Stock,BWA,-0.31448713949756046,-0.43612550278294426,0.24909933949354565,-0.24962257196572288,-0.3408407024995088,-0.3555016837181178,-0.8773818604242068,-0.08215373534641235,-0.47357176609592105,0.3139365099468864,0.027490953655259956,0.9841789786932079,-0.5062436511031343,-0.45041215445464555,-0.25970611846350766,-0.32935670905700537,-0.7021844693930611,-0.8360291789647198,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.4074191636380793,-0.477824332276298
"Boston Properties, Inc. Common",BXP,-0.4876645736283627,0.3029006977135505,-0.12318190244648983,-0.386042559009658,0.25088113538292717,-0.3524070479777594,-0.22495223420322819,0.09229613764166882,-0.3128304050632305,-0.45488597859786417,0.4135993148160945,0.2818674642021489,0.24078194405036812,0.31945909709710735,-0.1860026090187552,0.9239067463665901,2.174106797998715,1.7584969968089204,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,3.656045222185654,-0.09678678369916528,-0.24283339755490665,-0.46189120194034844,0.3024469589517848
"Citigroup, Inc. Common Stock",C,2.296366899845357,1.6838598644258096,-0.0710929482545523,1.6022128089723704,-0.6145120525201354,-0.5891466821151765,0.18432096305716433,-0.006479378979573201,1.4699721546630524,0.19339013092934448,0.029278492364337896,-0.44151339572364207,-0.29193476128094703,7.410324683306173e-05,-0.36812946293595356,-0.3313092673004875,-0.7495077222586816,-0.25749598245158256,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-1.1150755135907418,-0.3236945293873377
CA Inc.,CA,-0.20110352180993657,-0.49445129459906645,-0.8042465188001372,-0.3195248332259269,0.95355081786832,-0.3910899947322393,-0.5547782814071915,-0.19106256922648004,-0.4091223772824968,-0.31480015704858916,0.42789962448871804,-0.317519086958324,0.2653209032033946,-0.4908582890470384,-0.27188851671883874,-0.28277424810536045,-0.5032663895511313,0.008700273612744365,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.0335570905223936,-0.5378118596099091
"ConAgra Brands, Inc. Common Sto",CAG,-0.12713329652980182,-0.6191357717149685,0.02132601518855906,-0.15914911887980812,0.03638196915054412,-0.3013455582618459,-0.6775602405853093,-0.07526437421725987,-0.3576647624986561,-0.08665950501572166,0.034442493079451936,-0.00801766781364341,0.5527408698999358,0.3096962370230815,-0.16711989172299216,0.014572478687773876,0.19856151311696807,-0.601776473628112,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-1.1709399612976832,-0.4793847014843977
"Cardinal Health, Inc. Common St",CAH,-0.270031786705952,-0.34008003721747354,1.4408279372793376,1.1712029705175457,0.19910547456821417,-0.11412009597016311,-0.010685677990434348,-0.07631870000290687,-0.28786581967305036,-0.3839961535724583,0.030867415661296062,-0.3044415622057319,-12.641818562621443,-1.0598935619331167,-0.1372730159974312,-0.27440614134757996,-0.5610167998278206,-1.0880283013722827,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.4792098786612047,-0.1575152087247187
D/B/A Chubb Limited New Common,CB,-0.4031166014195877,2.652696669802594,-1.0727633985879836,-0.30049457009379504,0.06596806104466595,0.2912771860167865,1.1256493167560668,-0.1297795983906384,0.23689995485522608,-0.24723831459522758,0.05072895687327315,-0.3511816043770334,0.18403766627360965,0.23438274502345346,-0.3346278677337933,-0.275521888915284,-0.5313395056578553,-0.4349601531611339,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.04948335783857755,0.323511943261131
CBRE Group Inc Common Stock Cla,CBG,-0.2267469731746019,-0.6488225519806594,0.2896406891844426,-0.2314514536145646,-1.428129579608485,-0.4034685376936729,-0.6029280693201788,-0.12228701016346095,-0.43739859134688447,0.3802139209365899,0.023915876237104082,-0.24825664104644712,0.24103238399080634,0.499374661318441,-0.19270292805918723,-0.2557173695885368,-0.4840162527922349,-0.8608741628640572,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,3.656045222185654,-0.09678678369916528,-0.24283339755490665,0.18699584450181836,-0.5439666492640802
