AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,1656920,,,93.41,-0.63,11.26,27.01,-3.19,47.84,,,-0.63 - -0.39%,-0.39%,,USD,164.67,161.76,161.76 - 164.67,,,,12/21/2016,2.60,1.60,6.19B,11.58,3.37,12.81,9.21,,12/1/2016,151.43,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,162.69,,4:02pm,4:02pm - <b>162.69</b>,,,43.71B,,"Anthem, Inc. Common Stock",,174.88,163.03,,1.19,17.66,,-1.92%,-0.39%,+7.44%,+19.91%,+41.65%,163.32,1.75,14.05,12.70,,0.52,,4.29,NYQ,ANTM,,,135.68,3008298,165.88,114.85,114.85 - 165.88,ANTM
,,,,1050860,,,20.61,+0.71,3.39,5.00,-1.20,23.68,,,+0.71 - +0.61%,+0.61%,,USD,116.70,115.30,115.30 - 116.70,,,,2/15/2017,1.32,1.14,2.42B,6.57,1.40,7.90,5.16,,1/30/2017,113.17,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,116.56,,4:02pm,4:02pm - <b>116.56</b>,,,30.96B,,Aon plc Class A Ordinary Shares,,121.92,115.74,,2.29,22.59,,-1.02%,+0.61%,+2.99%,+4.49%,+25.50%,115.85,5.62,17.74,14.75,,2.65,,1.85,NYQ,AON,,,111.56,739731,117.76,92.88,92.88 - 117.76,AON
,,,,3176210,,,17.05,+0.09,-5.58,-4.22,-13.41,19.50,,,+0.09 - +0.16%,+0.16%,,USD,56.23,54.73,54.73 - 56.23,,,,2/22/2017,1.00,1.74,2.76B,-0.95,0.26,1.43,-47.56,,1/18/2017,61.17,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,55.59,,4:01pm,4:01pm - <b>55.59</b>,,,21.09B,,Apache Corporation Common Stock,,65.59,55.08,,5.51,,,-19.43%,+0.16%,-9.12%,-7.06%,+54.03%,55.50,3.26,,38.87,,4.28,,6.92,NYQ,APA,,,59.81,4981160,69.00,36.09,36.09 - 69.00,APA
,,,,4252390,,,22.16,-0.81,-2.42,4.29,-5.81,33.67,,,-0.81 - -1.19%,-1.19%,,USD,68.40,67.19,67.19 - 68.40,,,,3/22/2017,0.20,0.29,2.15B,0.43,0.09,1.46,-5.90,,12/12/2016,69.94,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,67.52,,4:00pm,4:00pm - <b>67.52</b>,,,37.20B,,Anadarko Petroleum Corporation,,82.03,68.27,,18.92,,,-7.92%,-1.19%,-3.46%,+6.79%,+99.47%,68.33,3.08,157.02,46.25,,4.46,,2.33,NYQ,APC,,,63.23,5560809,73.33,33.85,33.85 - 73.33,APC
,,,,1408390,,,32.91,+0.25,-1.09,1.68,-8.07,25.47,,,+0.25 - +0.18%,+0.18%,,USD,142.99,141.19,141.19 - 142.99,,,,5/8/2017,3.80,2.71,3.13B,6.15,1.65,6.85,2.60,,12/29/2016,143.47,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,142.38,,4:00pm,4:00pm - <b>142.38</b>,,,30.98B,,"Air Products and Chemicals, Inc",,150.90,141.67,,-77.03,54.82,,-5.36%,+0.18%,-0.76%,+1.19%,+21.79%,142.13,4.32,23.15,20.79,,3.24,,1.73,NYQ,APD,,,140.71,1429025,150.45,116.91,116.91 - 150.45,APD
,,74.98,,1197610,67.56,,11.91,-0.11,1.25,3.65,-0.23,18.07,,,-0.11 - -0.16%,-0.16%,,USD,69.21,68.57,68.57 - 69.21,,,,4/11/2017,0.64,0.93,1.46B,2.91,0.71,3.14,2.61,,12/9/2016,67.77,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,69.02,,4:02pm,4:02pm - <b>69.02</b>,,,21.29B,,Amphenol Corporation,,69.73,68.85,,3.36,26.44,,-0.33%,-0.16%,+1.85%,+5.59%,+35.47%,69.13,5.80,23.72,21.98,,3.39,,3.69,NYQ,APH,,,65.37,1463608,69.25,50.95,50.95 - 69.25,APH
,,,,5492980,,,11.58,-0.31,6.43,7.58,-0.95,12.46,,,-0.31 - -1.05%,-1.05%,,USD,29.52,29.08,29.08 - 29.52,,,,2/25/2017,0.24,0.81,1.51B,1.09,0.28,1.48,-2.28,,2/1/2017,22.78,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,29.21,,4:00pm,4:00pm - <b>29.21</b>,,,12.81B,,Arconic Inc. Common Stock,,27.20,29.34,,1.18,,,-3.15%,-1.05%,+28.21%,+35.02%,+74.39%,29.52,2.55,26.80,19.74,,1.04,,6.23,NYQ,ARNC,,,21.63,5073439,30.16,16.75,16.75 - 30.16,ARNC
,,45.72,,9189420,45.48,,12.26,+0.50,6.11,4.84,-2.16,16.83,,,+0.50 - +1.11%,+1.11%,,USD,45.63,44.47,44.47 - 45.63,,,,5/10/2017,0.26,0.57,2.29B,1.96,0.32,2.37,1.28,,3/28/2016,39.37,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,45.48,,4:00pm,4:00pm - <b>45.48</b>,,,33.84B,,"Activision Blizzard, Inc",,50.63,44.72,,1.42,35.53,,-4.53%,+1.11%,+15.51%,+11.92%,+58.74%,44.98,3.67,23.20,19.19,,5.06,,2.66,NMS,ATVI,,,40.64,11280785,47.64,28.65,28.65 - 47.64,ATVI
,,,,805419,,,74.06,-0.63,1.84,4.52,-14.46,19.51,,,-0.63 - -0.35%,-0.35%,,USD,178.61,175.76,175.76 - 178.61,,,,4/17/2017,5.68,3.16,1.30B,4.57,1.15,4.73,7.52,,12/28/2016,175.99,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,177.83,,4:01pm,4:01pm - <b>177.83</b>,,,24.42B,,"AvalonBay Communities, Inc.",,189.38,177.32,,8.26,23.65,,-7.52%,-0.35%,+1.05%,+2.61%,+12.32%,178.46,2.41,38.91,37.60,,11.94,,6.66,NYQ,AVB,,,173.31,637042,192.29,158.32,158.32 - 192.29,AVB
,,206.50,,2891730,205.00,,47.43,+0.66,14.15,29.03,-2.76,80.99,,,+0.66 - +0.32%,+0.32%,,USD,206.94,204.80,204.80 - 206.94,,,,12/30/2016,4.08,1.99,5.01B,14.10,3.22,15.13,-4.75,,12/14/2016,191.84,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,205.99,,4:00pm,4:00pm - <b>205.99</b>,,,82.19B,,Broadcom Limited,,216.23,205.82,,0.97,,,-1.32%,+0.32%,+7.38%,+16.41%,+64.79%,205.33,4.33,14.61,13.61,,6.19,,1.63,NMS,AVGO,,,176.96,1708766,208.75,125.00,125.00 - 208.75,AVGO
,,,,775658,,,10.27,+0.25,5.12,4.82,-1.30,16.97,,,+0.25 - +0.32%,+0.32%,,USD,79.93,79.06,79.06 - 79.93,,,,3/15/2017,1.64,2.07,782.30M,4.43,1.19,4.86,3.54,,12/5/2016,74.42,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,79.54,,4:01pm,4:01pm - <b>79.54</b>,,,7.17B,,Avery Dennison Corporation Comm,,84.57,79.06,,1.65,22.49,,-1.61%,+0.32%,+6.89%,+6.45%,+27.12%,79.29,7.72,17.95,16.37,,1.17,,5.04,NYQ,AVY,,,74.72,481461,80.84,62.57,62.57 - 80.84,AVY
,,,,947663,,,29.43,+0.20,0.79,-0.57,-12.23,8.60,,,+0.20 - +0.27%,+0.27%,,USD,73.04,71.89,71.89 - 73.04,,,,3/1/2017,1.50,2.04,1.52B,2.85,0.54,3.04,2.60,,2/3/2017,72.22,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,73.01,,4:02pm,4:02pm - <b>73.01</b>,,,13.00B,,"American Water Works Company, I",,78.92,72.47,,3.43,28.09,,-14.35%,+0.27%,+1.09%,-0.78%,+13.35%,72.81,2.47,25.62,24.02,,3.95,,4.58,NYQ,AWK,,,73.58,670219,85.24,64.41,64.41 - 85.24,AWK
,,,,4155340,,,23.23,+0.19,2.92,10.08,-0.50,26.30,,,+0.19 - +0.24%,+0.24%,,USD,80.10,78.67,78.67 - 80.10,,,,2/10/2017,1.28,1.62,0.00,5.66,1.43,6.25,5.65,,1/4/2017,76.68,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,79.60,,4:00pm,4:00pm - <b>79.60</b>,,,71.96B,,American Express Company Common,,80.72,79.79,,2.16,14.09,,-0.62%,+0.24%,+3.81%,+14.51%,+49.34%,79.41,3.42,14.06,12.74,,2.39,,3.10,NYQ,AXP,,,69.52,5703579,80.10,53.30,53.30 - 80.10,AXP
,,,,666031,,,39.50,+4.53,1.42,-27.82,-64.41,29.33,,,+4.53 - +2.14%,+2.14%,,USD,217.87,212.28,212.28 - 217.87,,,,2/1/2017,0.52,0.25,586.20M,8.79,2.27,10.47,6.92,,1/19/2017,215.06,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,216.48,,4:02pm,4:02pm - <b>216.48</b>,,,9.48B,,Acuity Brands Inc (Holding Comp,,237.91,213.88,,0.96,31.28,,-22.93%,+2.14%,+0.66%,-11.39%,+15.67%,211.95,5.37,24.63,20.68,,2.73,,3.36,NYQ,AYI,,,244.30,1034981,280.89,187.15,187.15 - 280.89,AYI
,,,,332363,,,-66.12,+3.71,-20.28,-26.28,-80.04,26.41,,,+3.71 - +0.50%,+0.50%,,USD,741.36,734.14,734.14 - 741.36,,,,,,,2.38B,45.54,12.09,50.53,41.85,,,759.78,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,739.50,,4:00pm,4:00pm - <b>739.50</b>,,,21.16B,,"AutoZone, Inc. Common Stock",,878.59,735.00,,1.39,17.67,,-9.77%,+0.50%,-2.67%,-3.43%,+3.70%,735.79,,16.24,14.63,,1.96,,6.70,NYQ,AZO,,,765.78,229105,819.54,713.09,713.09 - 819.54,AZO
,,,,3321040,,,1.32,+0.80,7.88,24.36,-0.70,56.79,,,+0.80 - +0.47%,+0.47%,,USD,169.95,168.35,168.35 - 169.95,,,,3/3/2017,5.68,3.42,8.68B,9.29,2.33,10.11,7.61,,2/8/2017,161.42,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,169.30,,4:00pm,4:00pm - <b>169.30</b>,,,103.69B,,Boeing Company (The) Common Sto,,173.70,168.42,,1.38,22.25,,-0.41%,+0.47%,+4.88%,+16.81%,+50.48%,168.50,127.27,18.22,16.75,,1.09,,3.69,NYQ,BA,,,144.94,4021255,170.00,112.51,112.51 - 170.00,BA
,,,,109745000,,,24.04,+0.52,1.73,5.77,-0.19,13.18,,,+0.52 - +2.16%,+2.16%,,USD,24.77,24.11,24.11 - 24.77,,,,3/31/2017,0.30,1.30,0.00,1.73,0.46,2.09,1.50,,11/30/2016,22.85,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,24.58,,4:00pm,4:00pm - <b>24.58</b>,,,258.49B,,Bank of America Corporation Com,,24.86,24.33,,1.29,16.39,,-0.77%,+2.16%,+7.59%,+30.64%,+115.61%,24.06,1.00,14.21,11.76,,3.16,,1.10,NYQ,BAC,,,18.81,150886599,24.77,11.40,11.40 - 24.77,BAC
,,,,3333360,,,15.95,+0.48,2.74,2.67,-0.72,12.08,,,+0.48 - +0.98%,+0.98%,,USD,49.58,48.58,48.58 - 49.58,,,,1/3/2017,0.52,1.06,1.99B,2.17,0.52,2.45,9.01,,11/30/2016,46.70,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,49.44,,4:00pm,4:00pm - <b>49.44</b>,,,26.89B,,Baxter International Inc. Commo,,52.88,48.59,,1.61,5.49,,-1.44%,+0.98%,+5.86%,+5.70%,+32.33%,48.96,3.07,22.78,20.18,,2.62,,3.12,NYQ,BAX,,,46.77,2594462,50.16,37.36,37.36 - 50.16,BAX
,,41.75,,2512230,41.02,,17.82,+0.26,0.79,-1.82,-11.43,2.67,,,+0.26 - +0.63%,+0.63%,,USD,41.44,40.91,40.91 - 41.44,,,,4/18/2017,0.50,1.24,1.50B,4.52,0.76,4.62,4.71,,12/14/2016,40.49,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,41.28,,4:00pm,4:00pm - <b>41.28</b>,,,6.06B,,Bed Bath & Beyond Inc.,,41.88,41.02,,1.50,8.76,,-21.68%,+0.63%,+1.95%,-4.23%,+6.93%,41.02,2.30,9.13,8.94,,0.50,,5.93,NMS,BBBY,,,43.10,1708016,52.71,38.60,38.60 - 52.71,BBBY
,,50.10,,4892480,48.00,,33.14,+0.39,1.72,6.40,-0.10,16.99,,,+0.39 - +0.81%,+0.81%,,USD,48.36,47.76,47.76 - 48.36,,,,3/1/2017,1.20,2.57,0.00,3.09,0.78,3.47,2.77,,2/8/2017,46.54,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,48.26,,4:01pm,4:01pm - <b>48.26</b>,,,39.07B,,BB&T Corporation,,48.52,48.01,,2.93,17.42,,-0.21%,+0.81%,+3.70%,+15.29%,+54.33%,47.87,1.44,15.62,13.91,,3.79,,2.81,NYQ,BBT,,,41.86,4298298,48.36,31.27,31.27 - 48.36,BBT
,,,,5273460,,,13.61,+0.63,1.95,4.99,-3.48,17.16,,,+0.63 - +1.39%,+1.39%,,USD,46.10,45.26,45.26 - 46.10,,,,12/29/2016,1.12,2.51,2.48B,3.28,0.49,3.47,3.35,,12/6/2016,43.97,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,45.92,,4:00pm,4:00pm - <b>45.92</b>,,,14.41B,,"Best Buy Co., Inc. Common Stock",,45.45,45.43,,1.11,13.71,,-7.04%,+1.39%,+4.44%,+12.19%,+59.67%,45.29,3.33,14.00,13.23,,0.36,,7.75,NYQ,BBY,,,40.93,4351696,49.40,28.76,28.76 - 49.40,BBY
,,,,589769,,,23.42,+1.59,9.16,19.82,-0.15,56.53,,,+1.59 - +0.66%,+0.66%,,USD,242.40,239.59,239.59 - 242.40,,,,2/3/2017,1.04,0.43,1.17B,11.64,2.87,12.84,7.03,,1/19/2017,233.09,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,242.25,,4:02pm,4:02pm - <b>242.25</b>,,,17.81B,,"C.R. Bard, Inc. Common Stock",,249.13,239.77,,1.82,34.46,,-0.06%,+0.66%,+3.93%,+8.91%,+30.44%,240.66,10.27,20.81,18.87,,4.76,,1.47,NYQ,BCR,,,222.43,419549,242.40,185.72,185.72 - 242.40,BCR
,,,,1064090,,,35.63,+1.32,7.24,7.39,-1.67,38.03,,,+1.32 - +0.74%,+0.74%,,USD,180.49,177.92,177.92 - 180.49,,,,3/31/2017,2.92,1.64,3.26B,9.43,2.47,10.40,6.01,,12/7/2016,172.85,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,180.09,,4:00pm,4:00pm - <b>180.09</b>,,,38.33B,,"Becton, Dickinson and Company C",,189.27,177.92,,1.87,29.98,,-0.92%,+0.74%,+4.19%,+4.28%,+26.77%,178.77,5.02,19.10,17.32,,3.06,,3.20,NYQ,BDX,,,172.70,855048,181.76,142.06,142.06 - 181.76,BDX
,,,,2442620,,,21.15,+0.62,2.30,5.13,-0.10,12.16,,,+0.62 - +1.47%,+1.47%,,USD,42.83,42.06,42.06 - 42.83,,,,1/13/2017,0.80,1.96,2.32B,2.68,0.64,2.67,2.97,,12/28/2016,40.42,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,42.72,,4:02pm,4:02pm - <b>42.72</b>,,,24.15B,,"Franklin Resources, Inc. Common",,38.91,42.28,,-2.83,14.40,,-0.25%,+1.47%,+5.69%,+13.64%,+39.79%,42.10,1.99,15.94,16.00,,3.71,,4.06,NYQ,BEN,,,37.59,2365138,42.83,30.56,30.56 - 42.83,BEN
,,,,885247,,,3.33,+0.37,2.14,1.07,-4.21,3.78,,,+0.37 - +0.79%,+0.79%,,USD,47.61,46.88,46.88 - 47.61,,,,4/3/2017,,,1.10B,2.44,0.00,,2.62,,11/30/2016,45.36,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,47.50,,4:01pm,4:01pm - <b>47.50</b>,,,18.28B,,Brown Forman Inc Class B Common,,,47.00,,0.00,17.98,,-8.14%,+0.79%,+4.72%,+2.30%,+8.65%,47.13,14.14,,,,5.99,,8.20,NYQ,BFB,,,46.43,618773,51.71,43.72,43.72 - 51.71,BFB
,,,,2868150,,,29.76,+0.00,-1.22,4.63,-7.09,23.34,,,+0.00 - +0.00%,+0.00%,,USD,61.70,60.97,60.97 - 61.70,,,,2/17/2017,0.68,1.11,-121.00M,0.35,0.04,1.88,-6.31,,2/2/2017,62.72,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,61.50,,4:00pm,4:00pm - <b>61.50</b>,,,26.16B,,Baker Hughes Incorporated Commo,,69.50,61.17,,3.83,,,-10.34%,+0.00%,-1.95%,+8.14%,+61.16%,61.50,2.07,175.71,32.71,,2.66,,3.66,NYQ,BHI,,,56.87,2247491,68.59,38.16,38.16 - 68.59,BHI
,,292.70,,1818170,289.00,,56.23,+7.50,11.39,-4.75,-41.01,69.62,,,+7.50 - +2.63%,+2.63%,,USD,292.89,284.24,284.24 - 292.89,,,,,,,6.37B,20.98,5.19,22.52,16.93,,,281.25,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,292.64,,4:00pm,4:00pm - <b>292.64</b>,,,63.20B,,Biogen Inc.,,321.72,284.57,,2.16,17.29,,-12.29%,+2.63%,+4.05%,-1.60%,+31.22%,285.14,5.07,13.95,12.99,,5.38,,1.12,NMS,BIIB,,,297.39,2601202,333.65,223.02,223.02 - 333.65,BIIB
,,,,5936460,,,33.67,+0.61,1.20,3.64,-2.11,13.61,,,+0.61 - +1.30%,+1.30%,,USD,47.53,46.80,46.80 - 47.53,,,,2/10/2017,0.76,1.67,0.00,3.46,0.85,3.90,3.15,,1/27/2017,46.23,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,47.43,,4:00pm,4:00pm - <b>47.43</b>,,,49.68B,,Bank of New York Mellon Corpora,,51.68,47.02,,1.21,15.06,,-4.26%,+1.30%,+2.59%,+8.32%,+40.24%,46.82,1.39,13.71,12.16,,3.22,,1.51,NYQ,BK,,,43.79,4833049,49.54,33.82,33.82 - 49.54,BK
,,,,652497,,,176.40,+8.06,13.21,22.99,-6.42,96.00,,,+8.06 - +2.09%,+2.09%,,USD,393.72,385.29,385.29 - 393.72,,,,3/23/2017,10.00,2.59,4.87B,21.36,5.29,24.24,19.04,,12/8/2016,379.83,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,393.04,,4:02pm,4:02pm - <b>393.04</b>,,,64.11B,,"BlackRock, Inc. Common Stock",,423.83,385.29,,1.56,20.64,,-1.61%,+2.09%,+3.48%,+6.21%,+32.32%,384.98,2.18,18.40,16.21,,5.63,,2.72,NYQ,BLK,,,370.05,639834,399.46,297.04,297.04 - 399.46,BLK
,,,,1213060,,,20.04,-0.62,-2.46,-4.35,-9.12,7.96,,,-0.62 - -0.84%,-0.84%,,USD,73.96,73.07,73.07 - 73.96,,,,3/15/2017,0.52,0.70,1.28B,4.23,1.14,5.03,1.39,,11/29/2016,75.58,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,73.12,,4:00pm,4:00pm - <b>73.12</b>,,,12.77B,,Ball Corporation Common Stock,,84.70,73.70,,1.94,52.60,,-11.09%,-0.84%,-3.26%,-5.62%,+12.22%,73.74,3.68,17.29,14.54,,1.41,,9.64,NYQ,BLL,,,77.47,1385488,82.24,65.16,65.16 - 82.24,BLL
,,,,11887100,,,9.34,+1.32,1.05,-0.80,-22.09,9.02,,,+1.32 - +2.46%,+2.46%,,USD,55.33,53.60,53.60 - 55.33,,,,2/1/2017,1.56,3.02,6.78B,2.81,0.69,3.09,2.65,,1/4/2017,53.98,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,55.03,,4:00pm,4:00pm - <b>55.03</b>,,,91.97B,,Bristol-Myers Squibb Company Co,,55.18,53.70,,1.33,20.77,,-28.64%,+2.46%,+1.94%,-1.43%,+19.60%,53.71,5.75,19.58,17.81,,4.62,,0.79,NYQ,BMY,,,55.83,11854475,77.12,46.01,46.01 - 77.12,BMY
,,,,3543760,,,163740.08,+0.33,4.32,13.59,-0.06,38.40,,,+0.33 - +0.20%,+0.20%,,USD,167.34,166.12,166.12 - 167.34,,,,,,,43.66B,,0.00,,15513.40,,,162.96,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,167.28,,4:00pm,4:00pm - <b>167.28</b>,,,275.01M,,Berkshire Hathaway Inc. New Com,,,167.17,,0.00,17.72,,-0.04%,+0.20%,+2.65%,+8.85%,+29.80%,166.95,0.00,,,,0.00,,3.20,NYQ,BRKB,,,153.69,4349471,167.34,128.88,128.88 - 167.34,BRKB
,,,,8209770,,,4.94,+0.23,1.77,2.47,-0.24,8.59,,,+0.23 - +0.91%,+0.91%,,USD,25.65,25.16,25.16 - 25.65,,,,,,,2.27B,1.25,0.31,1.42,0.25,,,23.64,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,25.41,,4:00pm,4:00pm - <b>25.41</b>,,,34.61B,,Boston Scientific Corporation C,,28.12,25.16,,1.61,101.64,,-0.94%,+0.91%,+7.48%,+10.77%,+51.07%,25.18,5.09,20.33,17.89,,4.09,,2.20,NYQ,BSX,,,22.94,9378474,25.65,16.82,16.82 - 25.65,BSX
,,,,2183450,,,15.16,+0.41,1.47,5.17,-0.27,14.39,,,+0.41 - +0.99%,+0.99%,,USD,42.05,41.11,41.11 - 42.05,,,,3/15/2017,0.56,1.35,807.60M,3.41,0.87,3.71,0.55,,11/29/2016,40.44,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,41.91,,4:02pm,4:02pm - <b>41.91</b>,,,8.91B,,BorgWarner Inc. Common Stock,,42.53,41.50,,1.60,76.20,,-0.64%,+0.99%,+3.64%,+14.07%,+52.29%,41.50,2.74,12.29,11.30,,0.97,,6.67,NYQ,BWA,,,36.74,1532333,42.18,27.52,27.52 - 42.18,BWA
,,,,796364,,,36.31,+0.19,6.10,5.27,-8.04,26.02,,,+0.19 - +0.14%,+0.14%,,USD,136.47,134.52,134.52 - 136.47,,,,1/30/2017,3.00,2.24,1.51B,2.23,0.64,2.81,3.25,,12/28/2016,129.88,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,135.98,,4:02pm,4:02pm - <b>135.98</b>,,,20.91B,,"Boston Properties, Inc. Common",,136.47,135.31,,7.55,41.84,,-5.58%,+0.14%,+4.70%,+4.03%,+23.66%,135.79,3.74,60.98,48.39,,8.16,,3.25,NYQ,BXP,,,130.71,1301915,144.02,109.96,109.96 - 144.02,BXP
,,,,20865800,,,74.26,+0.67,2.20,8.05,-1.13,23.89,,,+0.67 - +1.12%,+1.12%,,USD,60.87,59.70,59.70 - 60.87,,,,2/24/2017,0.64,1.11,0.00,5.20,1.31,5.92,4.72,,2/2/2017,58.30,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,60.50,,4:00pm,4:00pm - <b>60.50</b>,,,167.73B,,"Citigroup, Inc. Common Stock",,64.61,60.16,,1.61,12.82,,-1.83%,+1.12%,+3.77%,+15.36%,+65.26%,59.83,0.81,11.63,10.22,,2.63,,0.96,NYQ,C,,,52.45,22414708,61.63,36.61,36.61 - 61.63,C
,,31.75,,2650150,31.66,,13.49,+0.02,-0.45,-0.82,-3.30,3.25,,,+0.02 - +0.06%,+0.06%,,USD,31.77,31.44,31.44 - 31.77,,,,3/14/2017,1.02,3.21,1.28B,2.44,0.60,2.46,1.89,,2/14/2017,32.14,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,31.69,,4:00pm,4:00pm - <b>31.69</b>,,,13.25B,,CA Inc.,,32.80,31.47,,21.75,16.80,,-9.43%,+0.06%,-1.41%,-2.51%,+11.43%,31.67,2.35,12.99,12.88,,3.28,,4.72,NMS,CA,,,32.51,2111767,34.99,28.44,28.44 - 34.99,CA
,,,,3079480,,,10.22,+0.15,0.79,2.83,-0.19,7.91,,,+0.15 - +0.38%,+0.38%,,USD,40.12,39.55,39.55 - 40.12,,,,3/1/2017,0.80,2.01,1.83B,1.69,0.39,1.87,1.42,,1/26/2017,39.15,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,39.94,,4:02pm,4:02pm - <b>39.94</b>,,,17.38B,,"ConAgra Brands, Inc. Common Sto",,41.33,39.80,,1.82,28.17,,-0.46%,+0.38%,+2.02%,+7.63%,+24.69%,39.79,3.89,23.63,21.36,,1.54,,1.44,NYQ,CAG,,,37.11,4632796,40.12,32.03,32.03 - 40.12,CAG
,,,,2589510,,,17.91,+1.54,5.38,4.87,-7.43,17.72,,,+1.54 - +1.95%,+1.95%,,USD,80.49,78.01,78.01 - 80.49,,,,4/15/2017,1.80,2.30,3.07B,5.42,1.37,5.94,4.15,,12/29/2016,75.04,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,80.42,,4:01pm,4:01pm - <b>80.42</b>,,,25.37B,,"Cardinal Health, Inc. Common St",,81.87,78.97,,1.58,19.36,,-8.46%,+1.95%,+7.17%,+6.45%,+28.26%,78.88,4.40,14.84,13.54,,0.20,,4.76,NYQ,CAH,,,75.55,2732617,87.85,62.70,62.70 - 87.85,CAH
,,,,4436970,,,22.43,+0.93,4.40,9.95,-0.44,35.95,,,+0.93 - +0.95%,+0.95%,,USD,99.02,98.00,98.00 - 99.02,,,,2/18/2017,3.08,3.20,5.19B,3.07,0.89,4.37,-0.12,,1/18/2017,94.62,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,99.02,,4:00pm,4:00pm - <b>99.02</b>,,,58.01B,,"Caterpillar, Inc. Common Stock",,93.73,98.11,,1.28,,,-0.44%,+0.95%,+4.65%,+11.17%,+57.00%,98.09,4.37,32.25,22.66,,1.49,,6.34,NYQ,CAT,,,89.07,4447371,99.46,63.07,63.07 - 99.46,CAT
