.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio,TwoHundreddayMovingAverage
"Franklin Resources, Inc. Common",BEN,-0.2403114443572417,-0.22692055579427894,0.5872254252970097,-0.15319902043851433,0.029603623637497287,-0.23016893623360285,-0.29491497813105194,-0.20724574677641358,-0.2789431813084532,-0.5474025511435634,-0.07241259864098477,-0.3867683376953279,-0.15708860217587847,0.30476927905757073,-0.29625275469841983,-0.22474412314553155,-0.3227950192500408,0.13292889467824845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07513733319998374,-0.4720583167313507
Biogen Inc.,BIIB,-0.3456629948277112,0.9982700315967453,0.766131088733893,-0.27197984629645755,-1.427529635602492,0.3964948011889719,3.0656383435734886,-0.11570293075999263,0.16709604441820317,0.53428036670252,0.0374217242612485,-0.33857487897762073,0.4723473361029197,-1.2326103764483005,-0.11899885602828732,-0.2858351401609902,-0.5666591609850665,0.6759709220584039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8744286619300703,1.6811020708833526
Bank of New York Mellon Corpora,BK,0.1853697380154489,0.2103481487135782,-0.2705837818729343,0.11898945161639383,-0.21448468882402383,-0.5891466821151765,-0.25158406137554934,-0.03753052890306139,0.04087534975940348,0.21831235990102024,0.022128337528026145,-0.36594101382737404,-0.0499547208647042,-0.14584199928035707,-0.330363470593703,-0.2713295105500137,-0.5778897464597058,-0.023240054372253793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0592110658837999,-0.4165225124314543
"BlackRock, Inc. Common Stock",BLK,-0.5267290076740879,5.264433949778433,-0.3492511234408799,-0.37914168403867515,0.5251768640896766,0.16594443853227153,3.5735729788741035,-0.02722267745983268,0.21817021047085572,0.40841810537492373,0.025703414946182022,-0.23855528877453996,-0.15203076261436838,-0.0998043144966059,-0.28467947609109157,-0.15165806625945774,-0.2794770467050033,0.8321398711089063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857033284030711,2.435817189848091
Ball Corporation Common Stock,BLL,-0.39944916481175446,-0.27965823501207954,-0.7071416410091046,-0.28092712035556827,-0.8875767019754909,-0.3818060875111641,-0.6174895806442386,0.05063125374496485,-0.41764584173573155,0.5628805182128888,0.0360314163764101,0.3472737395577904,-0.20670257630689504,-1.0512498000274626,-0.19148412730576417,-0.16811637677960412,-0.3805523159767573,-0.6621130277606722,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0851242730211093,-0.1588571739168024
Bristol-Myers Squibb Company Co,BMY,1.4622655468371468,-0.6275173641573076,-0.50960174800726,0.5378026469387023,0.7544719454929237,0.4475562909048854,-0.37194771902972346,-0.07552419215076968,0.5489423033355406,-0.18335376952172894,0.03027156942493675,-0.24291449609573962,-0.07468577975352308,-0.847567921893291,-0.08245166042619818,-0.11985726288154787,-0.1543362371304505,0.4594639699656621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48767479318970575,-0.34183941834953435
Boston Scientific Corporation C,BSX,0.6228746991500458,-0.7930647810396751,-0.34541199286618113,0.21170026488037869,-1.427529635602492,-0.2487367506757532,-0.9496932757697591,-0.027551308326141142,-0.15386878962839137,0.5284139601671864,0.02967572318857744,1.643895739430174,0.0947290913122154,0.36196761469798877,-0.11229853683457096,-0.10088836262104019,-0.15032531374665067,0.26070348935593207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9388876400534641,-0.6143200806321772
BorgWarner Inc. Common Stock,BWA,-0.3142261713801969,-0.43612499189668014,0.2664605390164889,-0.24198023423979,-0.34022715281935284,-0.3555016837181178,-0.8774750811772548,-0.0821866161137307,-0.47355995369861054,0.3140336508738482,0.027490953655259956,0.9842023648219608,-0.5062436511031343,-0.4485746537674478,-0.2597055590963306,-0.3293520289939196,-0.7022283713574985,-0.8360284482941861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4074191636380795,-0.4776898725495929
"Boston Properties, Inc. Common",BXP,-0.48773725638786464,0.3029010294600495,-0.10828594870813456,-0.3787676392051252,0.25150208951160735,-0.3524070479777594,-0.22510405669163108,0.09225871546716327,-0.3128228026800382,-0.4547502338053633,0.4135993148160945,0.28188562973979564,0.24078194405036812,0.3215102553425711,-0.1860020479654508,0.9239901602775669,2.1744058795036936,1.758505682522113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4618912019403481,0.30215064929653396
"Citigroup, Inc. Common Stock",C,2.3284677519480628,1.683859861428154,-0.05585206154542449,1.6142955279754625,-0.6139019273974218,-0.5891466821151765,0.18413237933256094,-0.006514229757302009,1.4699330632525744,0.1934933246920079,0.029278492364337896,-0.44150060739483454,-0.29193476128094703,0.022962844926730445,-0.3681289060491951,-0.33130470990308947,-0.7495572672863358,-0.2574934779480072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1150755135907413,-0.3243382756528432
CA Inc.,CA,-0.20266489741002094,-0.49445076957464507,-0.7938605738544579,-0.3120707622202153,0.9541805647796228,-0.3910899947322393,-0.5549004786640682,-0.19109261479906617,-0.40911225289401654,-0.31467144619994347,0.42789962448871804,-0.31750537692515574,0.2653209032033946,-0.4862418504086988,-0.2718879576303604,-0.28276664158943743,-0.5032865715210303,0.008703594297167072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.033557090522394,-0.5377309215040831
"ConAgra Brands, Inc. Common Sto",CAG,-0.1268138556941682,-0.6191352164670613,0.037178900124771395,-0.1512631103487754,0.037000239166634294,-0.3013455582618459,-0.6776714094713258,-0.07529743433348579,-0.3576559858484514,-0.08654224949153157,0.034442493079451936,-0.008001657119980807,0.5527408698999358,0.31174468584298753,-0.16711933023770473,0.014598765435580197,0.19862502064392876,-0.6017750247184327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1709399612976827,-0.4792493803146446
"Cardinal Health, Inc. Common St",CAH,-0.2707125280461362,-0.3400795496126061,1.4660807616576037,1.1826556966975963,0.19972578080764847,-0.11412009597016311,-0.01085674606720103,-0.07635173267214979,-0.28785887114308084,-0.3838639682768688,0.030867415661296062,-0.30442775496155683,-12.641818562621443,-1.0596202881699628,-0.1372724538293319,-0.2743980091215664,-0.5610438682477468,-1.0880283433529512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479209878661205,-0.15747094479231202
D/B/A Chubb Limited New Common,CB,-0.40456028119268217,2.65269643195914,-1.0641555719878273,-0.29298924516352876,0.06658670128318234,0.2912771860167865,1.1253761821882022,-0.12981123932651967,0.23689315912357373,-0.2471129961399113,0.05072895687327315,-0.35116814457219747,0.18403766627360965,0.2266447230609022,-0.3346273100806134,-0.2755138267839492,-0.5313630352076286,-0.4349581927781234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04948335783857795,0.3239837580072577
CBRE Group Inc Common Stock Cla,CBG,-0.22645862154620325,-0.648821989536684,0.3072703534597493,-0.22376017588593297,-1.427529635602492,-0.4034685376936729,-0.6030459417257378,-0.12231884615190053,-0.43738772636954987,0.3803077339636786,0.023915876237104082,-0.2482424161549836,0.24103238399080634,0.5014757504063255,-0.19270236715916714,-0.25570806327665446,-0.48403413927879135,-0.8608735083704024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18699584450181875,-0.5437956739237285
"CBOE Holdings, Inc.",CBOE,-0.40199372121419047,-0.829038164876983,-0.5078166716532947,-0.36022243553742134,-0.5177459255186408,-0.5338672038851545,-0.4634240988468957,0.03682491825101336,-0.49393867332061653,-0.28696529617446703,0.02550479953406225,0.14747673733613995,-0.06190709989251666,1.09159516445259,0.8641207056679112,0.08071096193176146,0.23873425448192642,2.450618070359566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0892919223413837,-0.17445225156731942
CBS Corporation Class B Common,CBS,-0.1250692864497556,-0.6530130633818073,1.8663213504883007,-0.009068537597761658,-0.6286951584556958,-0.10947814235962551,-0.3334313485803877,0.00725674348047204,-0.22201013336447395,0.13082176116816663,0.016964336812912102,-0.1370826294643926,0.1918234545252586,0.802813323536333,0.04119968469420351,-0.21637549067766051,-0.46879263042035213,-0.41721172129511186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4575939367321219,-0.27018870047743715
Crown Castle International Corp,CCI,-0.2845967845372542,-0.23355642271572397,-0.3373644414246603,-0.19548944162414197,1.5015301139357606,-0.26885188314281455,-0.7811841550539154,0.2048479251954243,-0.1342542719922106,-0.03654497029210047,0.07754203750944222,1.7407670132346107,0.414055745611028,0.8014182421792495,-0.13605421397592896,1.7212418800500813,3.7041720580849247,1.982111223208059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5693228321460049,-0.043713517263819175
Carnival Corporation Common Sto,CCL,-0.09845438952643759,0.12443113488855195,-0.34215000374197624,0.09197137221505722,0.37724455350693636,0.18141761723406352,-0.03252220444495255,0.0006357915084135527,-0.03898375775933254,0.0999968308245811,0.02133387587954706,-0.37829210123743967,0.7646322095050905,0.8879132863184186,-0.3017348340387332,-0.20689104054740667,-0.4407161667337538,-0.24684559505820033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8358828909439856,-0.3525826940643349
Celgene Corporation,CELG,-0.012854191933925958,-0.6694281026085399,1.0478700740905258,-0.06701240055581428,-1.427529635602492,0.03132778382668141,-0.4104640894790591,0.09225871546716327,0.6401370736440175,0.3488240800251909,0.013587874806875996,0.4698159009204026,-0.02987983203958806,0.40242497405340644,0.4834207514794824,-0.17257964742913534,-0.41985936513799504,1.9146746315726153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8357532750560337,0.19177215525898644
Cerner Corporation,CERN,-0.18257406078720448,-0.5492839857150074,-0.35091964043922486,-0.24756511893662844,-1.427529635602492,-0.3849007232515225,-0.564529571276402,-0.060313277767351105,-0.33383835729023187,-0.524098744870951,0.03106603107341583,0.03680130701457106,0.4838042561820709,0.700972384469247,-0.11534413646807842,0.0034405888117521807,0.15290049406861142,0.30329502091516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.159440575077677,-0.3472976955272153
"Citizens Financial Group, Inc.",CFG,0.18616972517347233,0.3647193686756172,1.024443293668908,0.14640651217351705,-0.1848982267074758,-0.5891466821151765,-0.5356422934394003,0.02818658773617714,-0.3602033258012021,0.3318200138227596,0.015971259752313244,-0.31217745686591175,-0.44501363842964287,-0.27558456548911026,-0.36142858685547885,-0.24008661600329514,-0.540989251328748,0.09743595171222517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9603739660945956,-0.5260346132661953
"Church & Dwight Company, Inc. C",CHD,-0.30174542870462884,-0.6935267772179986,-0.32631703259564676,-0.2832571459772427,-0.35502038387762686,-0.4596825959172831,-0.5886023028072369,-0.10169681811414243,-0.4143342997971556,-0.7449111190011726,0.06582372819437574,-0.02495413003575728,0.47710944011522005,0.7079477912546639,-0.022148787682751046,0.09716927245190783,0.45131319382331425,0.14357677756805534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41904816574603737,-0.40855169496563454
"C.H. Robinson Worldwide, Inc.",CHRW,-0.41383950355215243,-0.6547593441506085,-1.1233533385239374,-0.30999569528833615,0.36245132244866235,-0.4497642883694345,-0.14566404263987615,-0.10530876949535166,-0.4432466082608766,-0.4552011944845043,0.04993449522479406,-0.21869667764463047,0.3531356075722304,-0.29511570448827745,0.10211167736435212,-0.07327187547706569,-0.0011189638692994364,-0.8715213912602093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8697521279517324,-0.16830085982739323
"Charter Communications, Inc.",CHTR,-0.39000963068387867,4.24774928618229,0.13326817231325824,-0.27039182831206915,-1.427529635602492,1.0711253925871016,2.8297255745713072,18.112569160330462,0.5452486604040521,-7.71439193669017,0.37685546357393696,-0.22814162684056305,0.260857777945042,1.0888050017384234,-0.28102475653088266,1.1237215218440888,1.5013729357020926,-0.07293017452468638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.175366842393861,1.7521463135134852
Cigna Corporation Common Stock,CI,-0.39435376527086646,0.9001290523901099,0.15056801474116757,-0.31274477276418283,-1.405339789015081,0.006570697903814255,0.7209542924701775,-0.007474718448211457,-0.08827478584505956,0.2985474403679179,0.022326952940145913,-0.22184499404327462,0.523735185187435,0.5684396555463271,-0.24325932107539047,-0.20856476704098084,-0.4407161667337538,-0.8111833882179699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2740743262951133,0.39762718024580984
Cincinnati Financial Corporatio,CINF,-0.5268758029600592,0.5344578594031081,0.1628078992509149,-0.3577871907999678,0.6731091746724164,-0.4478765605678159,-0.15529313525221008,-0.15222880314407888,-0.43076464249239793,-0.3128593165822349,-2.9173797618445825,-0.24509409975633942,-0.4760940077108815,-0.9229023151757928,-0.3139172325727629,0.009019677123666189,0.2780413036431643,-0.3923666612188955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7640921759208603,-0.1806036433072455
Clorox Company (The) Common Sto,CLX,-0.4654745096399547,-0.8919042725538314,-0.91218880131555,-0.35076792019183806,0.3402614758612515,-0.4003739019533145,0.19135419879181143,-0.10239775883817367,-0.3572738848555388,-0.7219764299615002,0.06999465184889092,-0.06781966869422046,0.3586394494708458,0.8251346252496669,3.490645829604719,0.0625789249180409,0.35906195599591945,-0.11197241178731189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944274747074755,0.2638560697324868
Comerica Incorporated Common St,CMA,-0.3457132887158384,0.5875447947746688,4.368355849656394,0.023155516043012386,-0.43638315469813377,-0.5891466821151765,-0.36472589957047297,0.06598058287293507,-0.4270709995609093,0.08582590250466361,0.012992028570516683,-0.11480223648937214,-1.4927081197396157,0.3033741977004874,-0.3236631513999867,-0.17732187249426232,-0.41263970304715547,0.44881608707585535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33297324569356,-0.25719280243533976
Comcast Corporation,CMCSA,1.9820057301117442,-0.5691915864793428,0.7619140388993809,2.366099004120246,-0.17010499564920178,3.5081510381193373,-0.5813804833479864,-4.7432745865994255e-05,1.696136851056841,0.5053384147742326,0.03166187730977514,-0.21651707398403064,0.46064002371067775,0.449857740194241,-0.21584892437382364,-0.09224077573757337,-0.15273186777693062,-0.3781694840324862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33310286158151187,-0.5084468312492235
CME Group Inc.,CME,-0.3681600796606138,1.1348291877170107,-0.40738913704804447,-0.3365641910458352,0.2588987050407442,-0.2100538039212733,0.08061963374997128,-0.08175095250095575,-0.07222654414272983,0.21578229466101356,0.05370818805506971,-0.10051372360321775,0.05406735341823399,-0.26163375191827654,-0.29686187462512126,0.023804261150238395,0.229910223037567,2.77715314564698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522182530743468,0.18856650040860234
"Chipotle Mexican Grill, Inc. Co",CMG,-0.4785540639210373,0.734232379353982,0.20503746370186354,-0.3805608648754319,-1.427529635602492,-0.5574560648160364,-0.8245150718094181,0.4047939935626515,-0.40707438093181597,-1.4688175256298122,0.006437719970564246,14.00878730601297,0.8009623455545468,1.667763764928021,0.17216046893502304,0.9585805078114337,1.6537880242864842,0.06904159733940655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3300683898900068,2.7176548987210443
Cummins Inc. Common Stock,CMI,-0.42102838618633553,0.4677499340348965,0.17310372232987195,-0.2722649718541294,0.6731091746724164,-0.23171625410378205,0.9713107003908598,0.03207438125420637,-0.2692632894880004,-0.40047789822378094,0.08250742281243648,-0.299584191271335,-0.8893389006204232,-0.04539614157035455,-0.19757532657277901,-0.15110015742826635,-0.2971251095937223,-0.6585637334640699,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5564310365213261,0.40958340644453944
CMS Energy Corporation Common S,CMS,-0.31832669494656846,-0.43368019882035824,-0.9942127154751279,-0.2652549459313167,0.7692651765511977,-0.27968310807933716,-0.5332350202863168,-0.10163060021164164,-0.4161174377640811,-0.5411971964070669,0.054105418879309246,-0.16759708071279017,0.5494996199507303,0.6912068149696635,-0.2335134022481667,-0.05960310911287637,0.030968423201098577,-0.45270466426113504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8357532750560337,-0.44840578229473327
Centene Corporation Common Stoc,CNC,-0.3240303361969949,0.2320020302467148,0.4487899846829747,-0.3060253462258744,-1.427529635602492,-0.28432506168987476,-0.1841804130892118,-0.03092044702754215,-0.4228678886388706,0.4146306853923682,0.018553260109870268,-0.2237824195193633,0.7220012705261861,1.249239357803011,-0.28955243550470344,-0.22474412314553155,-0.4631773376830326,-1.0454368117937234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8314560098478075,-0.2642105873780723
"CenterPoint Energy, Inc (Holdin",CNP,-0.13493317525870469,-0.6851446295277521,-0.8414596773511099,-0.01665124744784369,1.4053741120569798,-0.26575724740245615,-0.769147789288498,-0.11827676216333805,-0.4235047236270583,-0.797720529906119,0.06900157478829207,-0.04118006839800036,0.6068492080959057,1.295277042586762,-0.20123004613298795,-0.039797345605581555,0.10316504410949454,-0.584028553235421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03646194632594736,-0.5967322986152054
Capital One Financial Corporati,COF,-0.1937283021634173,2.4906415766143755,1.4343272077197793,-0.06033725119455048,0.029603623637497287,-0.5891466821151765,0.6487360978776728,-0.0270933900747389,-0.07795805903641903,0.9148878058672069,0.027292338243140184,-0.43883664736521244,-0.11253770825882183,-0.8740744676778749,-0.3644741864889863,-0.3566895617222983,-0.7976883478919331,-0.41721172129511186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29000059361129726,-0.08131498226562113
"Coach, Inc. Common Stock",COH,-0.05053845929724212,-0.6156426549294585,-0.3724315975272708,-0.1879539283254152,1.0873196443040887,-0.4500582787647685,-0.5717513907356524,-0.07529743433348549,-0.4375150933671874,0.07211024199923152,0.0354355701400508,-0.20125984835983182,-0.33310092006328496,0.41637578762424016,-0.17442876935812257,-0.13436289249252434,-0.19284110161492832,-0.2894371266174281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36735136735937024,-0.4919853603959
"Rockwell Collins, Inc. Common S",COL,-0.3711777129482465,-0.3771007019111946,-0.5683557575420397,0.6182192451370312,-0.41419330811072275,-0.4003739019533145,0.33579058797682027,-0.0629877242523475,-0.41751847473809406,0.06877513233757719,0.04198987874000323,-0.307576071360201,0.3313072280703962,0.3731282655546558,-0.0629598227717506,-0.14607897794754374,-0.2353568894832059,-0.30008500950723516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3085820638488757,-0.0213605726314116
"Cooper Companies, Inc. (The) Co",COO,-0.5465053503277089,1.0464673808156626,-0.2662773488091531,-0.38237452616591305,-1.405339789015081,-0.49349922797004947,0.45133969932482754,-0.039947729195788144,-0.4559833080246304,-0.011471440751498096,0.030867415661296062,0.059323878174102646,0.1715806220474472,0.6047117708304948,-0.20793036532670428,-0.05318715755417523,-0.01636047272773865,0.5339991501943109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5951064233953625,0.7747681414274775
Costco Wholesale Corporation,COST,-0.25072070751557024,0.024194618759354664,-1.2694132708642483,-0.2521327233268073,-0.6360917739848329,0.19224884232531791,0.2948669443744011,-0.02171540195301535,0.37241164460991366,0.027923120911991377,0.057084650061105816,0.03341081243141576,0.7657796761795658,0.39823972998215634,-0.05077742423772087,0.19006109284527645,0.5836736654887064,-0.9425072771922559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5091611192308372,0.5780102450701222
